"","SeasonFrom","SeasonTo","Matchday","Day","Date","Time","Home","Guest","Score90","Score45","Score90Home","Score90Guest","Score45Home","Score45Guest","PointsHome","PointsGuest","GoalsTotal90","GoalsTotal45","HomeID","GuestID"
"2878",1972,1973,29,"Friday",1973-04-27,20:00:00,"K'lautern","Offenbach","3:1","1:1",3,1,1,1,2,0,4,2,13,26
"2879",1972,1973,29,"Friday",1973-04-27,20:00:00,"Duisburg","Bremen","1:2","1:1",1,2,1,1,0,2,3,2,22,8
"2880",1972,1973,29,"Saturday",1973-04-28,15:00:00,"Hannover","Bayern","1:3","1:1",1,3,1,1,0,2,4,2,18,21
"2881",1972,1973,29,"Saturday",1973-04-28,15:30:00,"Frankfurt","Wuppertaler SV","2:1","1:1",2,1,1,1,2,0,3,2,5,30
"2882",1972,1973,29,"Saturday",1973-04-28,15:30:00,"Düsseldorf","Bochum","1:1","1:1",1,1,1,1,1,1,2,2,23,29
"2883",1972,1973,29,"Saturday",1973-04-28,15:30:00,"Gladbach","Hertha","2:2","0:0",2,2,0,0,1,1,4,0,20,7
"2884",1972,1973,29,"Saturday",1973-04-28,15:30:00,"HSV","Oberhausen","6:0","2:0",6,0,2,0,2,0,6,2,10,27
"2885",1972,1973,29,"Tuesday",1973-05-22,20:00:00,"Schalke","Köln","2:2","1:2",2,2,1,2,1,1,4,3,6,11
"2886",1972,1973,30,"Friday",1973-05-04,20:00:00,"Köln","Bochum","2:1","0:1",2,1,0,1,2,0,3,1,11,29
"2887",1972,1973,30,"Friday",1973-05-04,20:00:00,"Braunschweig","Duisburg","1:1","0:1",1,1,0,1,1,1,2,1,9,22
"2888",1972,1973,30,"Saturday",1973-05-05,15:30:00,"Bayern","K'lautern","6:0","3:0",6,0,3,0,2,0,6,3,21,13
"2889",1972,1973,30,"Saturday",1973-05-05,15:30:00,"Hertha","Stuttgart","5:1","3:0",5,1,3,0,2,0,6,3,7,14
"2890",1972,1973,30,"Saturday",1973-05-05,15:30:00,"Offenbach","Düsseldorf","1:1","1:1",1,1,1,1,1,1,2,2,26,23
"2891",1972,1973,30,"Saturday",1973-05-05,15:30:00,"Schalke","Frankfurt","3:2","1:1",3,2,1,1,2,0,5,2,6,5
"2892",1972,1973,30,"Saturday",1973-05-05,15:30:00,"Wuppertaler SV","Gladbach","0:5","0:2",0,5,0,2,0,2,5,2,30,20
"2893",1972,1973,30,"Saturday",1973-05-05,15:30:00,"Oberhausen","Hannover","1:0","1:0",1,0,1,0,2,0,1,1,27,18
"2894",1972,1973,30,"Saturday",1973-05-05,15:30:00,"Bremen","HSV","1:4","1:3",1,4,1,3,0,2,5,4,8,10
"2895",1972,1973,31,"Saturday",1973-05-19,15:30:00,"Düsseldorf","Bayern","0:0","0:0",0,0,0,0,1,1,0,0,23,21
"2896",1972,1973,31,"Saturday",1973-05-19,15:30:00,"Stuttgart","Wuppertaler SV","4:2","3:2",4,2,3,2,2,0,6,5,14,30
"2897",1972,1973,31,"Saturday",1973-05-19,15:30:00,"Bochum","Offenbach","2:3","0:1",2,3,0,1,0,2,5,1,29,26
"2898",1972,1973,31,"Saturday",1973-05-19,15:30:00,"Frankfurt","Köln","5:0","0:0",5,0,0,0,2,0,5,0,5,11
"2899",1972,1973,31,"Saturday",1973-05-19,15:30:00,"Gladbach","Schalke","4:1","1:0",4,1,1,0,2,0,5,1,20,6
"2900",1972,1973,31,"Saturday",1973-05-19,15:30:00,"K'lautern","Oberhausen","6:2","4:1",6,2,4,1,2,0,8,5,13,27
"2901",1972,1973,31,"Saturday",1973-05-19,15:30:00,"Duisburg","Hertha","2:1","1:0",2,1,1,0,2,0,3,1,22,7
"2902",1972,1973,31,"Saturday",1973-05-19,15:30:00,"Hannover","Bremen","2:2","1:1",2,2,1,1,1,1,4,2,18,8
"2903",1972,1973,31,"Saturday",1973-05-19,15:30:00,"HSV","Braunschweig","1:0","0:0",1,0,0,0,2,0,1,0,10,9
"2904",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Bayern","Bochum","5:1","1:1",5,1,1,1,2,0,6,2,21,29
"2905",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Schalke","Stuttgart","2:0","1:0",2,0,1,0,2,0,2,1,6,14
"2906",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Offenbach","Köln","2:3","1:2",2,3,1,2,0,2,5,3,26,11
"2907",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Gladbach","Frankfurt","0:2","0:0",0,2,0,0,0,2,2,0,20,5
"2908",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Oberhausen","Düsseldorf","0:3","0:0",0,3,0,0,0,2,3,0,27,23
"2909",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Wuppertaler SV","Duisburg","5:0","1:0",5,0,1,0,2,0,5,1,30,22
"2910",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Bremen","K'lautern","5:1","2:0",5,1,2,0,2,0,6,2,8,13
"2911",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Hertha","HSV","2:1","1:0",2,1,1,0,2,0,3,1,7,10
"2912",1972,1973,32,"Saturday",1973-05-26,15:30:00,"Braunschweig","Hannover","3:2","2:1",3,2,2,1,2,0,5,3,9,18
"2913",1972,1973,33,"Saturday",1973-06-02,15:30:00,"Offenbach","Bayern","0:3","0:1",0,3,0,1,0,2,3,1,26,21
"2914",1972,1973,33,"Saturday",1973-06-02,15:30:00,"Stuttgart","Frankfurt","2:2","0:0",2,2,0,0,1,1,4,0,14,5
"2915",1972,1973,33,"Saturday",1973-06-02,15:30:00,"Bochum","Oberhausen","2:2","1:1",2,2,1,1,1,1,4,2,29,27
"2916",1972,1973,33,"Saturday",1973-06-02,15:30:00,"Duisburg","Schalke","0:1","0:0",0,1,0,0,0,2,1,0,22,6
"2917",1972,1973,33,"Saturday",1973-06-02,15:30:00,"Düsseldorf","Bremen","2:1","1:1",2,1,1,1,2,0,3,2,23,8
"2918",1972,1973,33,"Saturday",1973-06-02,15:30:00,"HSV","Wuppertaler SV","2:2","1:0",2,2,1,0,1,1,4,1,10,30
"2919",1972,1973,33,"Saturday",1973-06-02,15:30:00,"K'lautern","Braunschweig","3:0","1:0",3,0,1,0,2,0,3,1,13,9
"2920",1972,1973,33,"Saturday",1973-06-02,15:30:00,"Hannover","Hertha","2:0","1:0",2,0,1,0,2,0,2,1,18,7
"2921",1972,1973,33,"Saturday",1973-06-02,15:30:00,"Köln","Gladbach","3:1","1:1",3,1,1,1,2,0,4,2,11,20
"2922",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Bayern","Köln","1:1","0:0",1,1,0,0,1,1,2,0,21,11
"2923",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Gladbach","Stuttgart","3:4","2:3",3,4,2,3,0,2,7,5,20,14
"2924",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Oberhausen","Offenbach","2:1","1:0",2,1,1,0,2,0,3,1,27,26
"2925",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Frankfurt","Duisburg","1:3","1:1",1,3,1,1,0,2,4,2,5,22
"2926",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Bremen","Bochum","5:2","3:1",5,2,3,1,2,0,7,4,8,29
"2927",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Schalke","HSV","2:0","0:0",2,0,0,0,2,0,2,0,6,10
"2928",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Braunschweig","Düsseldorf","1:2","1:1",1,2,1,1,0,2,3,2,9,23
"2929",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Wuppertaler SV","Hannover","0:4","0:2",0,4,0,2,0,2,4,2,30,18
"2930",1972,1973,34,"Saturday",1973-06-09,15:30:00,"Hertha","K'lautern","4:1","2:0",4,1,2,0,2,0,5,2,7,13
"2931",1973,1974,1,"Saturday",1973-08-11,15:30:00,"Köln","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,11,5
"2932",1973,1974,1,"Saturday",1973-08-11,15:30:00,"Gladbach","F. Köln","3:1","2:0",3,1,2,0,2,0,4,2,20,31
"2933",1973,1974,1,"Saturday",1973-08-11,15:30:00,"Duisburg","Hannover","1:1","0:1",1,1,0,1,1,1,2,1,22,18
"2934",1973,1974,1,"Saturday",1973-08-11,15:30:00,"Offenbach","RW Essen","1:1","1:0",1,1,1,0,1,1,2,1,26,24
"2935",1973,1974,1,"Saturday",1973-08-11,15:30:00,"K'lautern","Bremen","2:2","1:1",2,2,1,1,1,1,4,2,13,8
"2936",1973,1974,1,"Saturday",1973-08-11,15:30:00,"HSV","Hertha","0:2","0:1",0,2,0,1,0,2,2,1,10,7
"2937",1973,1974,1,"Saturday",1973-08-11,15:30:00,"Stuttgart","Schalke","3:0","2:0",3,0,2,0,2,0,3,2,14,6
"2938",1973,1974,1,"Saturday",1973-08-11,15:30:00,"Bochum","Wuppertaler SV","2:1","2:0",2,1,2,0,2,0,3,2,29,30
"2939",1973,1974,1,"Saturday",1973-08-11,15:30:00,"Bayern","Düsseldorf","3:1","1:1",3,1,1,1,2,0,4,2,21,23
"2940",1973,1974,2,"Friday",1973-08-17,20:00:00,"Bremen","Stuttgart","1:1","0:0",1,1,0,0,1,1,2,0,8,14
"2941",1973,1974,2,"Friday",1973-08-17,20:00:00,"Schalke","Bochum","3:1","2:1",3,1,2,1,2,0,4,3,6,29
"2942",1973,1974,2,"Saturday",1973-08-18,15:30:00,"Frankfurt","Duisburg","3:0","0:0",3,0,0,0,2,0,3,0,5,22
"2943",1973,1974,2,"Saturday",1973-08-18,15:30:00,"F. Köln","Bayern","0:3","0:1",0,3,0,1,0,2,3,1,31,21
"2944",1973,1974,2,"Saturday",1973-08-18,15:30:00,"Hannover","K'lautern","4:2","3:1",4,2,3,1,2,0,6,4,18,13
"2945",1973,1974,2,"Saturday",1973-08-18,15:30:00,"Hertha","Offenbach","2:2","1:1",2,2,1,1,1,1,4,2,7,26
"2946",1973,1974,2,"Saturday",1973-08-18,15:30:00,"Wuppertaler SV","HSV","3:0","2:0",3,0,2,0,2,0,3,2,30,10
"2947",1973,1974,2,"Saturday",1973-08-18,15:30:00,"Düsseldorf","Köln","3:0","1:0",3,0,1,0,2,0,3,1,23,11
"2948",1973,1974,2,"Saturday",1973-08-18,15:30:00,"RW Essen","Gladbach","2:6","2:2",2,6,2,2,0,2,8,4,24,20
"2949",1973,1974,3,"Tuesday",1973-08-21,20:00:00,"K'lautern","Frankfurt","1:4","1:0",1,4,1,0,0,2,5,1,13,5
"2950",1973,1974,3,"Tuesday",1973-08-21,20:00:00,"Duisburg","Köln","5:1","2:1",5,1,2,1,2,0,6,3,22,11
"2951",1973,1974,3,"Wednesday",1973-08-22,20:00:00,"Bayern","RW Essen","2:0","0:0",2,0,0,0,2,0,2,0,21,24
"2952",1973,1974,3,"Wednesday",1973-08-22,20:00:00,"Stuttgart","Hannover","5:1","0:0",5,1,0,0,2,0,6,0,14,18
"2953",1973,1974,3,"Wednesday",1973-08-22,20:00:00,"Offenbach","Wuppertaler SV","0:1","0:0",0,1,0,0,0,2,1,0,26,30
"2954",1973,1974,3,"Wednesday",1973-08-22,20:00:00,"Bochum","Bremen","0:0","0:0",0,0,0,0,1,1,0,0,29,8
"2955",1973,1974,3,"Wednesday",1973-08-22,20:00:00,"HSV","Schalke","5:2","1:0",5,2,1,0,2,0,7,1,10,6
"2956",1973,1974,3,"Wednesday",1973-08-22,20:00:00,"F. Köln","Düsseldorf","1:1","1:0",1,1,1,0,1,1,2,1,31,23
"2957",1973,1974,3,"Wednesday",1973-08-29,20:00:00,"Gladbach","Hertha","1:1","1:0",1,1,1,0,1,1,2,1,20,7
"2958",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Frankfurt","Stuttgart","4:3","0:0",4,3,0,0,2,0,7,0,5,14
"2959",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Hertha","Bayern","2:2","1:0",2,2,1,0,1,1,4,1,7,21
"2960",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Hannover","Bochum","1:2","0:1",1,2,0,1,0,2,3,1,18,29
"2961",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Schalke","Offenbach","0:2","0:0",0,2,0,0,0,2,2,0,6,26
"2962",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Bremen","HSV","1:1","0:0",1,1,0,0,1,1,2,0,8,10
"2963",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Wuppertaler SV","Gladbach","2:4","2:3",2,4,2,3,0,2,6,5,30,20
"2964",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Köln","K'lautern","3:1","1:0",3,1,1,0,2,0,4,1,11,13
"2965",1973,1974,4,"Saturday",1973-08-25,15:30:00,"RW Essen","F. Köln","0:2","0:1",0,2,0,1,0,2,2,1,24,31
"2966",1973,1974,4,"Saturday",1973-08-25,15:30:00,"Düsseldorf","Duisburg","2:1","1:0",2,1,1,0,2,0,3,1,23,22
"2967",1973,1974,5,"Friday",1973-08-31,20:00:00,"Bochum","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,29,5
"2968",1973,1974,5,"Friday",1973-08-31,20:00:00,"Offenbach","Bremen","4:0","0:0",4,0,0,0,2,0,4,0,26,8
"2969",1973,1974,5,"Friday",1973-08-31,20:00:00,"K'lautern","Duisburg","2:1","1:1",2,1,1,1,2,0,3,2,13,22
"2970",1973,1974,5,"Saturday",1973-09-01,15:30:00,"Bayern","Wuppertaler SV","3:0","0:0",3,0,0,0,2,0,3,0,21,30
"2971",1973,1974,5,"Saturday",1973-09-01,15:30:00,"HSV","Hannover","1:4","1:1",1,4,1,1,0,2,5,2,10,18
"2972",1973,1974,5,"Saturday",1973-09-01,15:30:00,"Gladbach","Schalke","6:0","4:0",6,0,4,0,2,0,6,4,20,6
"2973",1973,1974,5,"Saturday",1973-09-01,15:30:00,"Stuttgart","Köln","2:1","0:1",2,1,0,1,2,0,3,1,14,11
"2974",1973,1974,5,"Saturday",1973-09-01,15:30:00,"F. Köln","Hertha","3:3","0:3",3,3,0,3,1,1,6,3,31,7
"2975",1973,1974,5,"Saturday",1973-09-01,15:30:00,"RW Essen","Düsseldorf","1:4","0:1",1,4,0,1,0,2,5,1,24,23
"2976",1973,1974,6,"Friday",1973-09-07,20:00:00,"Hannover","Offenbach","2:3","1:1",2,3,1,1,0,2,5,2,18,26
"2977",1973,1974,6,"Friday",1973-09-07,20:00:00,"Duisburg","Stuttgart","1:0","0:0",1,0,0,0,2,0,1,0,22,14
"2978",1973,1974,6,"Saturday",1973-09-08,15:30:00,"Frankfurt","HSV","1:0","0:0",1,0,0,0,2,0,1,0,5,10
"2979",1973,1974,6,"Saturday",1973-09-08,15:30:00,"Schalke","Bayern","5:5","5:2",5,5,5,2,1,1,10,7,6,21
"2980",1973,1974,6,"Saturday",1973-09-08,15:30:00,"Bremen","Gladbach","2:3","2:0",2,3,2,0,0,2,5,2,8,20
"2981",1973,1974,6,"Saturday",1973-09-08,15:30:00,"Köln","Bochum","2:2","1:0",2,2,1,0,1,1,4,1,11,29
"2982",1973,1974,6,"Saturday",1973-09-08,15:30:00,"Wuppertaler SV","F. Köln","0:0","0:0",0,0,0,0,1,1,0,0,30,31
"2983",1973,1974,6,"Saturday",1973-09-08,15:30:00,"Hertha","RW Essen","1:1","0:0",1,1,0,0,1,1,2,0,7,24
"2984",1973,1974,6,"Saturday",1973-09-08,15:30:00,"Düsseldorf","K'lautern","2:5","2:2",2,5,2,2,0,2,7,4,23,13
"2985",1973,1974,7,"Friday",1973-09-14,20:00:00,"Gladbach","Hannover","4:3","2:1",4,3,2,1,2,0,7,3,20,18
"2986",1973,1974,7,"Friday",1973-09-14,20:00:00,"F. Köln","Schalke","1:1","0:0",1,1,0,0,1,1,2,0,31,6
"2987",1973,1974,7,"Saturday",1973-09-15,15:30:00,"Bayern","Bremen","2:2","1:1",2,2,1,1,1,1,4,2,21,8
"2988",1973,1974,7,"Saturday",1973-09-15,15:30:00,"HSV","Köln","3:1","1:1",3,1,1,1,2,0,4,2,10,11
"2989",1973,1974,7,"Saturday",1973-09-15,15:30:00,"Bochum","Duisburg","3:0","1:0",3,0,1,0,2,0,3,1,29,22
"2990",1973,1974,7,"Saturday",1973-09-15,15:30:00,"RW Essen","Wuppertaler SV","2:1","0:1",2,1,0,1,2,0,3,1,24,30
"2991",1973,1974,7,"Saturday",1973-09-15,15:30:00,"Stuttgart","K'lautern","3:4","3:2",3,4,3,2,0,2,7,5,14,13
"2992",1973,1974,7,"Saturday",1973-09-15,15:30:00,"Hertha","Düsseldorf","2:0","0:0",2,0,0,0,2,0,2,0,7,23
"2993",1973,1974,7,"Tuesday",1973-10-23,20:00:00,"Offenbach","Frankfurt","5:2","3:1",5,2,3,1,2,0,7,4,26,5
"2994",1973,1974,8,"Friday",1973-09-21,20:00:00,"Duisburg","HSV","0:0","0:0",0,0,0,0,1,1,0,0,22,10
"2995",1973,1974,8,"Friday",1973-09-21,20:00:00,"K'lautern","Bochum","0:2","0:1",0,2,0,1,0,2,2,1,13,29
"2996",1973,1974,8,"Saturday",1973-09-22,15:30:00,"Frankfurt","Gladbach","1:0","0:0",1,0,0,0,2,0,1,0,5,20
"2997",1973,1974,8,"Saturday",1973-09-22,15:30:00,"Hannover","Bayern","3:1","3:0",3,1,3,0,2,0,4,3,18,21
"2998",1973,1974,8,"Saturday",1973-09-22,15:30:00,"Köln","Offenbach","2:0","1:0",2,0,1,0,2,0,2,1,11,26
"2999",1973,1974,8,"Saturday",1973-09-22,15:30:00,"Bremen","F. Köln","2:0","1:0",2,0,1,0,2,0,2,1,8,31
"3000",1973,1974,8,"Saturday",1973-09-22,15:30:00,"Schalke","RW Essen","3:1","1:1",3,1,1,1,2,0,4,2,6,24
"3001",1973,1974,8,"Saturday",1973-09-22,15:30:00,"Wuppertaler SV","Hertha","2:1","2:1",2,1,2,1,2,0,3,3,30,7
"3002",1973,1974,8,"Saturday",1973-09-22,15:30:00,"Düsseldorf","Stuttgart","2:0","0:0",2,0,0,0,2,0,2,0,23,14
"3003",1973,1974,9,"Friday",1973-09-28,20:00:00,"RW Essen","Bremen","3:1","0:0",3,1,0,0,2,0,4,0,24,8
"3004",1973,1974,9,"Friday",1973-09-28,20:00:00,"Wuppertaler SV","Düsseldorf","2:2","1:1",2,2,1,1,1,1,4,2,30,23
"3005",1973,1974,9,"Saturday",1973-09-29,15:30:00,"Bayern","Frankfurt","2:2","2:1",2,2,2,1,1,1,4,3,21,5
"3006",1973,1974,9,"Saturday",1973-09-29,15:30:00,"F. Köln","Hannover","2:2","0:2",2,2,0,2,1,1,4,2,31,18
"3007",1973,1974,9,"Saturday",1973-09-29,15:30:00,"Offenbach","Duisburg","2:0","1:0",2,0,1,0,2,0,2,1,26,22
"3008",1973,1974,9,"Saturday",1973-09-29,15:30:00,"HSV","K'lautern","0:2","0:0",0,2,0,0,0,2,2,0,10,13
"3009",1973,1974,9,"Saturday",1973-09-29,15:30:00,"Hertha","Schalke","1:0","0:0",1,0,0,0,2,0,1,0,7,6
"3010",1973,1974,9,"Saturday",1973-09-29,15:30:00,"Bochum","Stuttgart","0:0","0:0",0,0,0,0,1,1,0,0,29,14
"3011",1973,1974,9,"Saturday",1973-09-29,15:30:00,"Gladbach","Köln","1:1","0:1",1,1,0,1,1,1,2,1,20,11
"3012",1973,1974,10,"Friday",1973-10-05,20:00:00,"Bremen","Hertha","4:1","3:1",4,1,3,1,2,0,5,4,8,7
"3013",1973,1974,10,"Saturday",1973-10-06,15:30:00,"Frankfurt","F. Köln","4:2","0:1",4,2,0,1,2,0,6,1,5,31
"3014",1973,1974,10,"Saturday",1973-10-06,15:30:00,"Köln","Bayern","4:3","3:2",4,3,3,2,2,0,7,5,11,21
"3015",1973,1974,10,"Saturday",1973-10-06,15:30:00,"Hannover","RW Essen","1:2","1:1",1,2,1,1,0,2,3,2,18,24
"3016",1973,1974,10,"Saturday",1973-10-06,15:30:00,"K'lautern","Offenbach","3:0","1:0",3,0,1,0,2,0,3,1,13,26
"3017",1973,1974,10,"Saturday",1973-10-06,15:30:00,"Stuttgart","HSV","3:0","1:0",3,0,1,0,2,0,3,1,14,10
"3018",1973,1974,10,"Saturday",1973-10-06,15:30:00,"Schalke","Wuppertaler SV","4:2","1:0",4,2,1,0,2,0,6,1,6,30
"3019",1973,1974,10,"Saturday",1973-10-06,15:30:00,"Düsseldorf","Bochum","1:1","1:1",1,1,1,1,1,1,2,2,23,29
"3020",1973,1974,10,"Saturday",1973-10-06,15:30:00,"Duisburg","Gladbach","1:2","0:1",1,2,0,1,0,2,3,1,22,20
"3021",1973,1974,11,"Tuesday",1973-10-16,20:00:00,"RW Essen","Frankfurt","6:3","3:2",6,3,3,2,2,0,9,5,24,5
"3022",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"Bayern","Duisburg","4:2","2:2",4,2,2,2,2,0,6,4,21,22
"3023",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"Hertha","Hannover","4:2","2:0",4,2,2,0,2,0,6,2,7,18
"3024",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"Offenbach","Stuttgart","2:1","1:1",2,1,1,1,2,0,3,2,26,14
"3025",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"Wuppertaler SV","Bremen","4:1","1:0",4,1,1,0,2,0,5,1,30,8
"3026",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"HSV","Bochum","5:0","3:0",5,0,3,0,2,0,5,3,10,29
"3027",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"Schalke","Düsseldorf","4:2","4:1",4,2,4,1,2,0,6,5,6,23
"3028",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"Gladbach","K'lautern","2:2","1:0",2,2,1,0,1,1,4,1,20,13
"3029",1973,1974,11,"Wednesday",1973-10-17,15:30:00,"F. Köln","Köln","0:2","0:1",0,2,0,1,0,2,2,1,31,11
"3030",1973,1974,12,"Friday",1973-10-19,20:00:00,"Duisburg","F. Köln","1:3","1:2",1,3,1,2,0,2,4,3,22,31
"3031",1973,1974,12,"Saturday",1973-10-20,15:30:00,"Frankfurt","Hertha","2:0","1:0",2,0,1,0,2,0,2,1,5,7
"3032",1973,1974,12,"Saturday",1973-10-20,15:30:00,"K'lautern","Bayern","7:4","1:3",7,4,1,3,2,0,11,4,13,21
"3033",1973,1974,12,"Saturday",1973-10-20,15:30:00,"Hannover","Wuppertaler SV","1:1","0:0",1,1,0,0,1,1,2,0,18,30
"3034",1973,1974,12,"Saturday",1973-10-20,15:30:00,"Bremen","Schalke","2:1","0:1",2,1,0,1,2,0,3,1,8,6
"3035",1973,1974,12,"Saturday",1973-10-20,15:30:00,"Stuttgart","Gladbach","6:1","1:0",6,1,1,0,2,0,7,1,14,20
"3036",1973,1974,12,"Saturday",1973-10-20,15:30:00,"Köln","RW Essen","3:2","2:1",3,2,2,1,2,0,5,3,11,24
"3037",1973,1974,12,"Saturday",1973-11-24,15:30:00,"Bochum","Offenbach","4:1","4:0",4,1,4,0,2,0,5,4,29,26
"3038",1973,1974,12,"Saturday",1973-11-24,15:30:00,"Düsseldorf","HSV","2:0","2:0",2,0,2,0,2,0,2,2,23,10
"3039",1973,1974,13,"Saturday",1973-10-27,15:30:00,"Wuppertaler SV","Frankfurt","1:1","1:1",1,1,1,1,1,1,2,2,30,5
"3040",1973,1974,13,"Saturday",1973-10-27,15:30:00,"Bayern","Stuttgart","3:0","2:0",3,0,2,0,2,0,3,2,21,14
"3041",1973,1974,13,"Saturday",1973-10-27,15:30:00,"Schalke","Hannover","3:1","1:1",3,1,1,1,2,0,4,2,6,18
"3042",1973,1974,13,"Saturday",1973-10-27,15:30:00,"Offenbach","HSV","2:5","1:3",2,5,1,3,0,2,7,4,26,10
"3043",1973,1974,13,"Saturday",1973-10-27,15:30:00,"Bremen","Düsseldorf","0:0","0:0",0,0,0,0,1,1,0,0,8,23
"3044",1973,1974,13,"Saturday",1973-10-27,15:30:00,"Gladbach","Bochum","2:0","2:0",2,0,2,0,2,0,2,2,20,29
"3045",1973,1974,13,"Saturday",1973-10-27,15:30:00,"Hertha","Köln","2:2","2:0",2,2,2,0,1,1,4,2,7,11
"3046",1973,1974,13,"Saturday",1973-10-27,15:30:00,"F. Köln","K'lautern","3:3","1:2",3,3,1,2,1,1,6,3,31,13
"3047",1973,1974,13,"Saturday",1973-10-27,15:30:00,"RW Essen","Duisburg","4:2","4:0",4,2,4,0,2,0,6,4,24,22
"3048",1973,1974,14,"Friday",1973-11-02,20:00:00,"Köln","Wuppertaler SV","0:0","0:0",0,0,0,0,1,1,0,0,11,30
"3049",1973,1974,14,"Friday",1973-11-02,20:00:00,"Duisburg","Hertha","1:1","1:1",1,1,1,1,1,1,2,2,22,7
"3050",1973,1974,14,"Saturday",1973-11-03,15:30:00,"Frankfurt","Schalke","2:1","0:0",2,1,0,0,2,0,3,0,5,6
"3051",1973,1974,14,"Saturday",1973-11-03,15:30:00,"Bochum","Bayern","0:1","0:1",0,1,0,1,0,2,1,1,29,21
"3052",1973,1974,14,"Saturday",1973-11-03,15:30:00,"Hannover","Bremen","0:1","0:0",0,1,0,0,0,2,1,0,18,8
"3053",1973,1974,14,"Saturday",1973-11-03,15:30:00,"Düsseldorf","Offenbach","3:3","1:2",3,3,1,2,1,1,6,3,23,26
"3054",1973,1974,14,"Saturday",1973-11-03,15:30:00,"HSV","Gladbach","1:0","0:0",1,0,0,0,2,0,1,0,10,20
"3055",1973,1974,14,"Saturday",1973-11-03,15:30:00,"Stuttgart","F. Köln","2:1","1:1",2,1,1,1,2,0,3,2,14,31
"3056",1973,1974,14,"Saturday",1973-11-03,15:30:00,"K'lautern","RW Essen","0:0","0:0",0,0,0,0,1,1,0,0,13,24
"3057",1973,1974,15,"Saturday",1973-11-10,15:30:00,"Bremen","Frankfurt","1:2","0:1",1,2,0,1,0,2,3,1,8,5
"3058",1973,1974,15,"Saturday",1973-11-10,15:30:00,"Bayern","HSV","4:1","1:1",4,1,1,1,2,0,5,2,21,10
"3059",1973,1974,15,"Saturday",1973-11-10,15:30:00,"Düsseldorf","Hannover","2:0","0:0",2,0,0,0,2,0,2,0,23,18
"3060",1973,1974,15,"Saturday",1973-11-10,15:30:00,"Offenbach","Gladbach","2:3","2:1",2,3,2,1,0,2,5,3,26,20
"3061",1973,1974,15,"Saturday",1973-11-10,15:30:00,"Schalke","Köln","2:2","1:1",2,2,1,1,1,1,4,2,6,11
"3062",1973,1974,15,"Saturday",1973-11-10,15:30:00,"F. Köln","Bochum","2:2","0:2",2,2,0,2,1,1,4,2,31,29
"3063",1973,1974,15,"Saturday",1973-11-10,15:30:00,"Wuppertaler SV","Duisburg","2:0","1:0",2,0,1,0,2,0,2,1,30,22
"3064",1973,1974,15,"Saturday",1973-11-10,15:30:00,"RW Essen","Stuttgart","3:3","1:1",3,3,1,1,1,1,6,2,24,14
"3065",1973,1974,15,"Saturday",1973-11-10,15:30:00,"Hertha","K'lautern","3:1","1:0",3,1,1,0,2,0,4,1,7,13
"3066",1973,1974,16,"Friday",1973-11-16,20:00:00,"Frankfurt","Hannover","1:1","1:1",1,1,1,1,1,1,2,2,5,18
"3067",1973,1974,16,"Friday",1973-11-16,20:00:00,"Duisburg","Schalke","2:0","0:0",2,0,0,0,2,0,2,0,22,6
"3068",1973,1974,16,"Saturday",1973-11-17,15:30:00,"Offenbach","Bayern","2:2","0:1",2,2,0,1,1,1,4,1,26,21
"3069",1973,1974,16,"Saturday",1973-11-17,15:30:00,"Köln","Bremen","2:0","1:0",2,0,1,0,2,0,2,1,11,8
"3070",1973,1974,16,"Saturday",1973-11-17,15:30:00,"HSV","F. Köln","4:0","2:0",4,0,2,0,2,0,4,2,10,31
