SeasonFrom , SeasonTo ,Matchday, Day, Date, Time, Home, Guest, Score90, Score45, Score90Home, Score90Guest, Score45Home, Score45Guest, PointsHome, PointsGuest
1983  ,  1984  ,  7  ,  Saturday  ,  1983-09-17  ,  15:30  ,  Bayern  ,  Waldhof  ,  6:0 , 2:0  , 6 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  7  ,  Saturday  ,  1983-09-17  ,  15:30  ,  Köln  ,  Bochum  ,  3:0 , 2:0  , 3 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  7  ,  Saturday  ,  1983-09-17  ,  15:30  ,  Uerdingen  ,  Leverkusen  ,  2:1 , 0:1  , 2 , 1  ,  0 , 1  , 2 , 0
1983  ,  1984  ,  7  ,  Saturday  ,  1983-09-17  ,  15:30  ,  Dortmund  ,  Bielefeld  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  7  ,  Saturday  ,  1983-09-17  ,  15:30  ,  K'lautern  ,  Düsseldorf  ,  5:2 , 3:1  , 5 , 2  ,  3 , 1  , 2 , 0
1983  ,  1984  ,  7  ,  Saturday  ,  1983-09-17  ,  15:30  ,  Stuttgart  ,  Gladbach  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  8  ,  Friday  ,  1983-09-23  ,  20:00  ,  Offenbach  ,  K'lautern  ,  3:2 , 1:1  , 3 , 2  ,  1 , 1  , 2 , 0
1983  ,  1984  ,  8  ,  Friday  ,  1983-09-23  ,  20:00  ,  Düsseldorf  ,  Dortmund  ,  7:0 , 3:0  , 7 , 0  ,  3 , 0  , 2 , 0
1983  ,  1984  ,  8  ,  Friday  ,  1983-09-23  ,  20:00  ,  Bremen  ,  HSV  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  8  ,  Saturday  ,  1983-09-24  ,  15:30  ,  Braunschweig  ,  Frankfurt  ,  4:3 , 2:2  , 4 , 3  ,  2 , 2  , 2 , 0
1983  ,  1984  ,  8  ,  Saturday  ,  1983-09-24  ,  15:30  ,  Bielefeld  ,  Uerdingen  ,  3:1 , 2:1  , 3 , 1  ,  2 , 1  , 2 , 0
1983  ,  1984  ,  8  ,  Saturday  ,  1983-09-24  ,  15:30  ,  Leverkusen  ,  Stuttgart  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  8  ,  Saturday  ,  1983-09-24  ,  15:30  ,  Gladbach  ,  Köln  ,  4:2 , 3:1  , 4 , 2  ,  3 , 1  , 2 , 0
1983  ,  1984  ,  8  ,  Saturday  ,  1983-09-24  ,  15:30  ,  Bochum  ,  Bayern  ,  3:1 , 1:0  , 3 , 1  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  8  ,  Saturday  ,  1983-09-24  ,  15:30  ,  Waldhof  ,  Nürnberg  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  9  ,  Friday  ,  1983-09-30  ,  20:00  ,  Nürnberg  ,  Bochum  ,  3:1 , 0:1  , 3 , 1  ,  0 , 1  , 2 , 0
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  HSV  ,  Braunschweig  ,  3:0 , 1:0  , 3 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  Frankfurt  ,  Waldhof  ,  1:3 , 0:0  , 1 , 3  ,  0 , 0  , 0 , 2
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  Bayern  ,  Gladbach  ,  4:0 , 2:0  , 4 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  Leverkusen  ,  Bielefeld  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  Uerdingen  ,  Düsseldorf  ,  1:3 , 0:1  , 1 , 3  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  Dortmund  ,  Offenbach  ,  4:1 , 1:0  , 4 , 1  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  K'lautern  ,  Bremen  ,  3:3 , 1:2  , 3 , 3  ,  1 , 2  , 1 , 1
1983  ,  1984  ,  9  ,  Saturday  ,  1983-10-01  ,  15:30  ,  Stuttgart  ,  Köln  ,  3:2 , 1:0  , 3 , 2  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  10  ,  Friday  ,  1983-10-14  ,  20:00  ,  Offenbach  ,  Uerdingen  ,  3:2 , 1:2  , 3 , 2  ,  1 , 2  , 2 , 0
1983  ,  1984  ,  10  ,  Friday  ,  1983-10-14  ,  20:00  ,  Bremen  ,  Dortmund  ,  2:1 , 1:0  , 2 , 1  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  10  ,  Saturday  ,  1983-10-15  ,  15:30  ,  Braunschweig  ,  K'lautern  ,  4:0 , 0:0  , 4 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  10  ,  Saturday  ,  1983-10-15  ,  15:30  ,  Düsseldorf  ,  Leverkusen  ,  2:2 , 0:2  , 2 , 2  ,  0 , 2  , 1 , 1
1983  ,  1984  ,  10  ,  Saturday  ,  1983-10-15  ,  15:30  ,  Bielefeld  ,  Stuttgart  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  10  ,  Saturday  ,  1983-10-15  ,  15:30  ,  Köln  ,  Bayern  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  10  ,  Saturday  ,  1983-10-15  ,  15:30  ,  Gladbach  ,  Nürnberg  ,  2:0 , 2:0  , 2 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  10  ,  Saturday  ,  1983-10-15  ,  15:30  ,  Bochum  ,  Frankfurt  ,  4:1 , 1:0  , 4 , 1  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  10  ,  Saturday  ,  1983-10-15  ,  15:30  ,  Waldhof  ,  HSV  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 2
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  HSV  ,  Bochum  ,  2:1 , 0:1  , 2 , 1  ,  0 , 1  , 2 , 0
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  Frankfurt  ,  Gladbach  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  Nürnberg  ,  Köln  ,  1:3 , 1:1  , 1 , 3  ,  1 , 1  , 0 , 2
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  Bielefeld  ,  Düsseldorf  ,  1:3 , 1:3  , 1 , 3  ,  1 , 3  , 0 , 2
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  Leverkusen  ,  Offenbach  ,  3:1 , 1:1  , 3 , 1  ,  1 , 1  , 2 , 0
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  Uerdingen  ,  Bremen  ,  0:3 , 0:1  , 0 , 3  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  Dortmund  ,  Braunschweig  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 2
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  15:30  ,  K'lautern  ,  Waldhof  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  11  ,  Saturday  ,  1983-10-22  ,  17:00  ,  Stuttgart  ,  Bayern  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:00  ,  Waldhof  ,  Dortmund  ,  4:1 , 2:0  , 4 , 1  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Braunschweig  ,  Uerdingen  ,  1:2 , 0:2  , 1 , 2  ,  0 , 2  , 0 , 2
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Offenbach  ,  Bielefeld  ,  2:2 , 2:1  , 2 , 2  ,  2 , 1  , 1 , 1
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Düsseldorf  ,  Stuttgart  ,  3:0 , 3:0  , 3 , 0  ,  3 , 0  , 2 , 0
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Bayern  ,  Nürnberg  ,  4:2 , 1:2  , 4 , 2  ,  1 , 2  , 2 , 0
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Köln  ,  Frankfurt  ,  7:0 , 3:0  , 7 , 0  ,  3 , 0  , 2 , 0
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Gladbach  ,  HSV  ,  4:0 , 1:0  , 4 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Bochum  ,  K'lautern  ,  4:1 , 3:1  , 4 , 1  ,  3 , 1  , 2 , 0
1983  ,  1984  ,  12  ,  Saturday  ,  1983-10-29  ,  15:30  ,  Bremen  ,  Leverkusen  ,  3:0 , 1:0  , 3 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  13  ,  Friday  ,  1983-11-04  ,  20:00  ,  Uerdingen  ,  Waldhof  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
1983  ,  1984  ,  13  ,  Friday  ,  1983-11-04  ,  20:00  ,  Dortmund  ,  Bochum  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
1983  ,  1984  ,  13  ,  Saturday  ,  1983-11-05  ,  15:30  ,  HSV  ,  Köln  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
1983  ,  1984  ,  13  ,  Saturday  ,  1983-11-05  ,  15:30  ,  Frankfurt  ,  Bayern  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  13  ,  Saturday  ,  1983-11-05  ,  15:30  ,  Düsseldorf  ,  Offenbach  ,  5:0 , 2:0  , 5 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  13  ,  Saturday  ,  1983-11-05  ,  15:30  ,  Bielefeld  ,  Bremen  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  13  ,  Saturday  ,  1983-11-05  ,  15:30  ,  Leverkusen  ,  Braunschweig  ,  3:0 , 2:0  , 3 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  13  ,  Saturday  ,  1983-11-05  ,  15:30  ,  K'lautern  ,  Gladbach  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 2
1983  ,  1984  ,  13  ,  Saturday  ,  1983-11-05  ,  15:30  ,  Stuttgart  ,  Nürnberg  ,  7:0 , 0:0  , 7 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  14  ,  Friday  ,  1983-11-11  ,  20:00  ,  Bremen  ,  Düsseldorf  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  14:30  ,  Waldhof  ,  Leverkusen  ,  0:3 , 0:2  , 0 , 3  ,  0 , 2  , 0 , 2
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  15:30  ,  Braunschweig  ,  Bielefeld  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  15:30  ,  Offenbach  ,  Stuttgart  ,  1:2 , 1:0  , 1 , 2  ,  1 , 0  , 0 , 2
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  15:30  ,  Nürnberg  ,  Frankfurt  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  15:30  ,  Bayern  ,  HSV  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  15:30  ,  Köln  ,  K'lautern  ,  1:4 , 0:2  , 1 , 4  ,  0 , 2  , 0 , 2
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  15:30  ,  Gladbach  ,  Dortmund  ,  2:1 , 2:0  , 2 , 1  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  14  ,  Saturday  ,  1983-11-12  ,  15:30  ,  Bochum  ,  Uerdingen  ,  2:2 , 0:1  , 2 , 2  ,  0 , 1  , 1 , 1
1983  ,  1984  ,  15  ,  Friday  ,  1983-11-25  ,  20:00  ,  Uerdingen  ,  Gladbach  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1983  ,  1984  ,  15  ,  Saturday  ,  1983-11-26  ,  15:30  ,  HSV  ,  Nürnberg  ,  4:0 , 2:0  , 4 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  15  ,  Saturday  ,  1983-11-26  ,  15:30  ,  Frankfurt  ,  Stuttgart  ,  1:3 , 1:1  , 1 , 3  ,  1 , 1  , 0 , 2
1983  ,  1984  ,  15  ,  Saturday  ,  1983-11-26  ,  15:30  ,  Düsseldorf  ,  Braunschweig  ,  4:0 , 1:0  , 4 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  15  ,  Saturday  ,  1983-11-26  ,  15:30  ,  Leverkusen  ,  Bochum  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  15  ,  Saturday  ,  1983-11-26  ,  15:30  ,  Dortmund  ,  Köln  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  15  ,  Saturday  ,  1983-11-26  ,  15:30  ,  K'lautern  ,  Bayern  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 2
1983  ,  1984  ,  15  ,  Saturday  ,  1983-11-26  ,  15:30  ,  Bremen  ,  Offenbach  ,  8:1 , 4:1  , 8 , 1  ,  4 , 1  , 2 , 0
1983  ,  1984  ,  15  ,  Saturday  ,  1983-12-17  ,  15:30  ,  Bielefeld  ,  Waldhof  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
1983  ,  1984  ,  16  ,  Friday  ,  1983-12-02  ,  20:00  ,  Köln  ,  Uerdingen  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  16  ,  Friday  ,  1983-12-02  ,  20:00  ,  Gladbach  ,  Leverkusen  ,  3:1 , 1:0  , 3 , 1  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  16  ,  Friday  ,  1983-12-02  ,  20:00  ,  Bochum  ,  Bielefeld  ,  2:3 , 2:1  , 2 , 3  ,  2 , 1  , 0 , 2
1983  ,  1984  ,  16  ,  Saturday  ,  1983-12-03  ,  14:00  ,  Waldhof  ,  Düsseldorf  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
1983  ,  1984  ,  16  ,  Saturday  ,  1983-12-03  ,  15:30  ,  Braunschweig  ,  Offenbach  ,  4:4 , 3:2  , 4 , 4  ,  3 , 2  , 1 , 1
1983  ,  1984  ,  16  ,  Saturday  ,  1983-12-03  ,  15:30  ,  Frankfurt  ,  HSV  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  16  ,  Saturday  ,  1983-12-03  ,  15:30  ,  Nürnberg  ,  K'lautern  ,  3:4 , 0:2  , 3 , 4  ,  0 , 2  , 0 , 2
1983  ,  1984  ,  16  ,  Saturday  ,  1983-12-03  ,  15:30  ,  Bayern  ,  Dortmund  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  16  ,  Saturday  ,  1983-12-03  ,  15:30  ,  Stuttgart  ,  Bremen  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  17  ,  Wednesday  ,  1983-12-07  ,  20:00  ,  HSV  ,  Stuttgart  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 2
1983  ,  1984  ,  17  ,  Friday  ,  1983-12-09  ,  20:00  ,  Leverkusen  ,  Köln  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 2 , 0
1983  ,  1984  ,  17  ,  Saturday  ,  1983-12-10  ,  15:30  ,  Offenbach  ,  Waldhof  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  17  ,  Saturday  ,  1983-12-10  ,  15:30  ,  Düsseldorf  ,  Bochum  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  17  ,  Saturday  ,  1983-12-10  ,  15:30  ,  Bielefeld  ,  Gladbach  ,  2:2 , 1:0  , 2 , 2  ,  1 , 0  , 1 , 1
1983  ,  1984  ,  17  ,  Saturday  ,  1983-12-10  ,  15:30  ,  Uerdingen  ,  Bayern  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1983  ,  1984  ,  17  ,  Saturday  ,  1983-12-10  ,  15:30  ,  Dortmund  ,  Nürnberg  ,  3:1 , 0:0  , 3 , 1  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  17  ,  Saturday  ,  1983-12-10  ,  15:30  ,  K'lautern  ,  Frankfurt  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  17  ,  Saturday  ,  1983-12-10  ,  15:30  ,  Bremen  ,  Braunschweig  ,  4:0 , 3:0  , 4 , 0  ,  3 , 0  , 2 , 0
1983  ,  1984  ,  18  ,  Friday  ,  1984-01-20  ,  20:00  ,  Düsseldorf  ,  Gladbach  ,  4:1 , 4:0  , 4 , 1  ,  4 , 0  , 2 , 0
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  K'lautern  ,  HSV  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  Dortmund  ,  Frankfurt  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  Uerdingen  ,  Nürnberg  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  Leverkusen  ,  Bayern  ,  1:5 , 0:1  , 1 , 5  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  Bielefeld  ,  Köln  ,  1:2 , 0:1  , 1 , 2  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  Offenbach  ,  Bochum  ,  2:2 , 1:2  , 2 , 2  ,  1 , 2  , 1 , 1
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  Bremen  ,  Waldhof  ,  5:0 , 1:0  , 5 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  18  ,  Saturday  ,  1984-01-21  ,  15:30  ,  Braunschweig  ,  Stuttgart  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  14:30  ,  Waldhof  ,  Braunschweig  ,  2:2 , 1:0  , 2 , 2  ,  1 , 0  , 1 , 1
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  15:30  ,  Gladbach  ,  Offenbach  ,  3:2 , 2:0  , 3 , 2  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  15:30  ,  Bayern  ,  Bielefeld  ,  3:1 , 2:0  , 3 , 1  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  15:30  ,  Nürnberg  ,  Leverkusen  ,  2:3 , 0:1  , 2 , 3  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  15:30  ,  Frankfurt  ,  Uerdingen  ,  2:2 , 2:0  , 2 , 2  ,  2 , 0  , 1 , 1
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  15:30  ,  HSV  ,  Dortmund  ,  7:2 , 2:1  , 7 , 2  ,  2 , 1  , 2 , 0
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  15:30  ,  Stuttgart  ,  K'lautern  ,  5:1 , 2:0  , 5 , 1  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  19  ,  Saturday  ,  1984-01-28  ,  15:30  ,  Bochum  ,  Bremen  ,  3:3 , 2:0  , 3 , 3  ,  2 , 0  , 1 , 1
1983  ,  1984  ,  19  ,  Tuesday  ,  1984-02-07  ,  20:00  ,  Köln  ,  Düsseldorf  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  20  ,  Friday  ,  1984-02-03  ,  20:00  ,  Düsseldorf  ,  Bayern  ,  4:1 , 3:0  , 4 , 1  ,  3 , 0  , 2 , 0
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  14:30  ,  Waldhof  ,  Stuttgart  ,  2:2 , 2:0  , 2 , 2  ,  2 , 0  , 1 , 1
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  15:30  ,  Uerdingen  ,  HSV  ,  3:1 , 1:0  , 3 , 1  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  15:30  ,  Leverkusen  ,  Frankfurt  ,  2:2 , 2:0  , 2 , 2  ,  2 , 0  , 1 , 1
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  15:30  ,  Bielefeld  ,  Nürnberg  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  15:30  ,  Offenbach  ,  Köln  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  15:30  ,  Bremen  ,  Gladbach  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  15:30  ,  Braunschweig  ,  Bochum  ,  3:1 , 1:0  , 3 , 1  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  20  ,  Saturday  ,  1984-02-04  ,  15:30  ,  Dortmund  ,  K'lautern  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  Gladbach  ,  Braunschweig  ,  6:2 , 1:1  , 6 , 2  ,  1 , 1  , 2 , 0
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  Nürnberg  ,  Düsseldorf  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 2 , 0
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  Frankfurt  ,  Bielefeld  ,  1:1 , 0:1  , 1 , 1  ,  0 , 1  , 1 , 1
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  HSV  ,  Leverkusen  ,  3:0 , 2:0  , 3 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  K'lautern  ,  Uerdingen  ,  5:2 , 3:1  , 5 , 2  ,  3 , 1  , 2 , 0
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  Stuttgart  ,  Dortmund  ,  3:1 , 2:0  , 3 , 1  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  Bochum  ,  Waldhof  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  21  ,  Saturday  ,  1984-02-11  ,  15:30  ,  Köln  ,  Bremen  ,  1:4 , 0:1  , 1 , 4  ,  0 , 1  , 0 , 2
1983  ,  1984  ,  21  ,  Tuesday  ,  1984-03-13  ,  20:00  ,  Bayern  ,  Offenbach  ,  9:0 , 5:0  , 9 , 0  ,  5 , 0  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  Gladbach  ,  Bochum  ,  4:2 , 1:2  , 4 , 2  ,  1 , 2  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  HSV  ,  Düsseldorf  ,  5:2 , 3:1  , 5 , 2  ,  3 , 1  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  Bayern  ,  Braunschweig  ,  6:0 , 1:0  , 6 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  Frankfurt  ,  Offenbach  ,  3:0 , 1:0  , 3 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  Köln  ,  Waldhof  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  Nürnberg  ,  Bremen  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  Dortmund  ,  Leverkusen  ,  3:0 , 3:0  , 3 , 0  ,  3 , 0  , 2 , 0
1983  ,  1984  ,  22  ,  Saturday  ,  1984-02-25  ,  15:30  ,  K'lautern  ,  Bielefeld  ,  6:0 , 1:0  , 6 , 0  ,  1 , 0  , 2 , 0
1983  ,  1984  ,  22  ,  Tuesday  ,  1984-03-20  ,  20:00  ,  Stuttgart  ,  Uerdingen  ,  4:0 , 2:0  , 4 , 0  ,  2 , 0  , 2 , 0
1983  ,  1984  ,  23  ,  Friday  ,  1984-03-09  ,  20:00  ,  Offenbach  ,  HSV  ,  0:4 , 0:2  , 0 , 4  ,  0 , 2  , 0 , 2
1983  ,  1984  ,  23  ,  Friday  ,  1984-03-09  ,  20:00  ,  Bremen  ,  Frankfurt  ,  2:3 , 1:2  , 2 , 3  ,  1 , 2  , 0 , 2
1983  ,  1984  ,  23  ,  Saturday  ,  1984-03-10  ,  15:30  ,  Gladbach  ,  Stuttgart  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1983  ,  1984  ,  23  ,  Saturday  ,  1984-03-10  ,  15:30  ,  Bielefeld  ,  Dortmund  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1983  ,  1984  ,  23  ,  Saturday  ,  1984-03-10  ,  15:30  ,  Bochum  ,  Köln  ,  2:3 , 0:0  , 2 , 3  ,  0 , 0  , 0 , 2
