"","SeasonFrom","SeasonTo","Matchday","Day","Date","Time","Home","Guest","Score90","Score45","Score90Home","Score90Guest","Score45Home","Score45Guest","PointsHome","PointsGuest","GoalsTotal90","GoalsTotal45","HomeID","GuestID","DayID","DateInt","TimeInt"
"1671",1968,1969,31,"Saturday",1969-05-17,15:30:00,"TSV 1860","Hertha","0:1","0:0",0,1,0,0,0,2,1,0,1,7,1,19690517,55800
"1672",1968,1969,31,"Saturday",1969-05-17,15:30:00,"Nürnberg","Bayern","2:0","2:0",2,0,2,0,2,0,2,2,15,21,1,19690517,55800
"1673",1968,1969,31,"Saturday",1969-05-17,15:30:00,"HSV","Schalke","1:3","1:1",1,3,1,1,0,2,4,2,10,6,1,19690517,55800
"1674",1968,1969,31,"Saturday",1969-05-17,15:30:00,"Köln","Bremen","3:3","3:2",3,3,3,2,1,1,6,5,11,8,1,19690517,55800
"1675",1968,1969,31,"Saturday",1969-05-17,15:30:00,"K'lautern","Frankfurt","2:2","0:1",2,2,0,1,1,1,4,1,13,5,1,19690517,55800
"1676",1968,1969,31,"Saturday",1969-05-17,15:30:00,"Offenbach","Stuttgart","2:1","1:1",2,1,1,1,2,0,3,2,26,14,1,19690517,55800
"1677",1968,1969,31,"Saturday",1969-05-17,15:30:00,"Hannover","Duisburg","1:1","1:0",1,1,1,0,1,1,2,1,18,22,1,19690517,55800
"1678",1968,1969,31,"Saturday",1969-05-17,15:30:00,"Gladbach","Braunschweig","1:1","0:1",1,1,0,1,1,1,2,1,20,9,1,19690517,55800
"1679",1968,1969,32,"Friday",1969-05-23,20:00:00,"Bremen","Nürnberg","3:3","2:1",3,3,2,1,1,1,6,3,8,15,4,19690523,72000
"1680",1968,1969,32,"Friday",1969-05-23,20:00:00,"Frankfurt","TSV 1860","3:0","2:0",3,0,2,0,2,0,3,2,5,1,4,19690523,72000
"1681",1968,1969,32,"Friday",1969-05-23,20:00:00,"Duisburg","K'lautern","0:0","0:0",0,0,0,0,1,1,0,0,22,13,4,19690523,72000
"1682",1968,1969,32,"Friday",1969-05-23,20:00:00,"Braunschweig","Hannover","3:3","2:1",3,3,2,1,1,1,6,3,9,18,4,19690523,72000
"1683",1968,1969,32,"Saturday",1969-05-24,15:30:00,"Hertha","HSV","3:2","1:0",3,2,1,0,2,0,5,1,7,10,1,19690524,55800
"1684",1968,1969,32,"Saturday",1969-05-24,15:30:00,"Schalke","Aachen","3:1","1:1",3,1,1,1,2,0,4,2,6,25,1,19690524,55800
"1685",1968,1969,32,"Saturday",1969-05-24,15:30:00,"Köln","Dortmund","2:1","2:1",2,1,2,1,2,0,3,3,11,16,1,19690524,55800
"1686",1968,1969,32,"Saturday",1969-05-24,15:30:00,"Bayern","Offenbach","5:1","4:1",5,1,4,1,2,0,6,5,21,26,1,19690524,55800
"1687",1968,1969,32,"Saturday",1969-05-24,15:30:00,"Stuttgart","Gladbach","0:3","0:1",0,3,0,1,0,2,3,1,14,20,1,19690524,55800
"1688",1968,1969,33,"Friday",1969-05-30,20:00:00,"K'lautern","Braunschweig","4:0","2:0",4,0,2,0,2,0,4,2,13,9,4,19690530,72000
"1689",1968,1969,33,"Saturday",1969-05-31,15:30:00,"Schalke","Hertha","2:0","2:0",2,0,2,0,2,0,2,2,6,7,1,19690531,55800
"1690",1968,1969,33,"Saturday",1969-05-31,15:30:00,"Nürnberg","Dortmund","2:2","1:1",2,2,1,1,1,1,4,2,15,16,1,19690531,55800
"1691",1968,1969,33,"Saturday",1969-05-31,15:30:00,"HSV","Frankfurt","1:4","0:2",1,4,0,2,0,2,5,2,10,5,1,19690531,55800
"1692",1968,1969,33,"Saturday",1969-05-31,15:30:00,"Offenbach","Bremen","0:3","0:2",0,3,0,2,0,2,3,2,26,8,1,19690531,55800
"1693",1968,1969,33,"Saturday",1969-05-31,15:30:00,"TSV 1860","Duisburg","2:1","2:0",2,1,2,0,2,0,3,2,1,22,1,19690531,55800
"1694",1968,1969,33,"Saturday",1969-05-31,15:30:00,"Gladbach","Bayern","1:1","1:1",1,1,1,1,1,1,2,2,20,21,1,19690531,55800
"1695",1968,1969,33,"Saturday",1969-05-31,15:30:00,"Hannover","Stuttgart","1:0","1:0",1,0,1,0,2,0,1,1,18,14,1,19690531,55800
"1696",1968,1969,33,"Saturday",1969-05-31,15:30:00,"Aachen","Köln","2:1","1:0",2,1,1,0,2,0,3,1,25,11,1,19690531,55800
"1697",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Hertha","Aachen","0:1","0:1",0,1,0,1,0,2,1,1,7,25,1,19690607,55800
"1698",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Köln","Nürnberg","3:0","0:0",3,0,0,0,2,0,3,0,11,15,1,19690607,55800
"1699",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Frankfurt","Schalke","1:0","0:0",1,0,0,0,2,0,1,0,5,6,1,19690607,55800
"1700",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Dortmund","Offenbach","3:0","2:0",3,0,2,0,2,0,3,2,16,26,1,19690607,55800
"1701",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Duisburg","HSV","0:0","0:0",0,0,0,0,1,1,0,0,22,10,1,19690607,55800
"1702",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Bremen","Gladbach","6:5","4:3",6,5,4,3,2,0,11,7,8,20,1,19690607,55800
"1703",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Braunschweig","TSV 1860","2:1","1:1",2,1,1,1,2,0,3,2,9,1,1,19690607,55800
"1704",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Bayern","Hannover","2:1","1:1",2,1,1,1,2,0,3,2,21,18,1,19690607,55800
"1705",1968,1969,34,"Saturday",1969-06-07,15:30:00,"Stuttgart","K'lautern","4:3","2:1",4,3,2,1,2,0,7,3,14,13,1,19690607,55800
"1706",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Aachen","TSV 1860","0:0","0:0",0,0,0,0,1,1,0,0,25,1,1,19690816,55800
"1707",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Schalke","Gladbach","2:0","1:0",2,0,1,0,2,0,2,1,6,20,1,19690816,55800
"1708",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Hertha","Duisburg","1:0","1:0",1,0,1,0,2,0,1,1,7,22,1,19690816,55800
"1709",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Oberhausen","Frankfurt","3:1","1:1",3,1,1,1,2,0,4,2,27,5,1,19690816,55800
"1710",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Stuttgart","Bremen","1:1","0:0",1,1,0,0,1,1,2,0,14,8,1,19690816,55800
"1711",1969,1970,1,"Saturday",1969-08-16,15:30:00,"HSV","K'lautern","2:1","0:0",2,1,0,0,2,0,3,0,10,13,1,19690816,55800
"1712",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Köln","Braunschweig","3:2","0:0",3,2,0,0,2,0,5,0,11,9,1,19690816,55800
"1713",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Hannover","Dortmund","4:2","1:0",4,2,1,0,2,0,6,1,18,16,1,19690816,55800
"1714",1969,1970,1,"Saturday",1969-08-16,15:30:00,"Bayern","RW Essen","4:0","2:0",4,0,2,0,2,0,4,2,21,24,1,19690816,55800
"1715",1969,1970,2,"Friday",1969-08-22,19:30:00,"Frankfurt","Schalke","2:1","0:1",2,1,0,1,2,0,3,1,5,6,4,19690822,70200
"1716",1969,1970,2,"Saturday",1969-08-23,15:30:00,"TSV 1860","Hertha","2:0","1:0",2,0,1,0,2,0,2,1,1,7,1,19690823,55800
"1717",1969,1970,2,"Saturday",1969-08-23,15:30:00,"Gladbach","Bayern","2:1","0:1",2,1,0,1,2,0,3,1,20,21,1,19690823,55800
"1718",1969,1970,2,"Saturday",1969-08-23,15:30:00,"Duisburg","Stuttgart","1:1","1:1",1,1,1,1,1,1,2,2,22,14,1,19690823,55800
"1719",1969,1970,2,"Saturday",1969-08-23,15:30:00,"K'lautern","Oberhausen","0:0","0:0",0,0,0,0,1,1,0,0,13,27,1,19690823,55800
"1720",1969,1970,2,"Saturday",1969-08-23,15:30:00,"Bremen","Köln","2:1","0:1",2,1,0,1,2,0,3,1,8,11,1,19690823,55800
"1721",1969,1970,2,"Saturday",1969-08-23,15:30:00,"Dortmund","HSV","2:1","1:0",2,1,1,0,2,0,3,1,16,10,1,19690823,55800
"1722",1969,1970,2,"Saturday",1969-08-23,15:30:00,"Braunschweig","Hannover","1:1","0:1",1,1,0,1,1,1,2,1,9,18,1,19690823,55800
"1723",1969,1970,2,"Saturday",1969-08-23,15:30:00,"RW Essen","Aachen","2:0","2:0",2,0,2,0,2,0,2,2,24,25,1,19690823,55800
"1724",1969,1970,3,"Wednesday",1969-08-27,20:00:00,"Bayern","Frankfurt","2:1","1:1",2,1,1,1,2,0,3,2,21,5,6,19690827,72000
"1725",1969,1970,3,"Friday",1969-08-29,19:30:00,"Köln","Duisburg","6:2","4:0",6,2,4,0,2,0,8,4,11,22,4,19690829,70200
"1726",1969,1970,3,"Saturday",1969-08-30,15:30:00,"Stuttgart","TSV 1860","3:1","1:0",3,1,1,0,2,0,4,1,14,1,1,19690830,55800
"1727",1969,1970,3,"Saturday",1969-08-30,15:30:00,"Oberhausen","Dortmund","2:1","0:0",2,1,0,0,2,0,3,0,27,16,1,19690830,55800
"1728",1969,1970,3,"Saturday",1969-08-30,15:30:00,"Hannover","Bremen","3:2","0:1",3,2,0,1,2,0,5,1,18,8,1,19690830,55800
"1729",1969,1970,3,"Saturday",1969-08-30,15:30:00,"HSV","Braunschweig","3:3","0:1",3,3,0,1,1,1,6,1,10,9,1,19690830,55800
"1730",1969,1970,3,"Saturday",1969-08-30,15:30:00,"Schalke","K'lautern","4:2","1:1",4,2,1,1,2,0,6,2,6,13,1,19690830,55800
"1731",1969,1970,3,"Saturday",1969-08-30,15:30:00,"Hertha","Aachen","2:1","1:0",2,1,1,0,2,0,3,1,7,25,1,19690830,55800
"1732",1969,1970,3,"Saturday",1969-08-30,15:30:00,"Gladbach","RW Essen","2:1","0:1",2,1,0,1,2,0,3,1,20,24,1,19690830,55800
"1733",1969,1970,4,"Friday",1969-09-05,20:00:00,"Duisburg","Hannover","1:0","0:0",1,0,0,0,2,0,1,0,22,18,4,19690905,72000
"1734",1969,1970,4,"Friday",1969-09-05,20:00:00,"Frankfurt","Gladbach","1:2","0:2",1,2,0,2,0,2,3,2,5,20,4,19690905,72000
"1735",1969,1970,4,"Saturday",1969-09-06,15:30:00,"TSV 1860","Köln","1:0","0:0",1,0,0,0,2,0,1,0,1,11,1,19690906,55800
"1736",1969,1970,4,"Saturday",1969-09-06,15:30:00,"Braunschweig","Oberhausen","0:4","0:3",0,4,0,3,0,2,4,3,9,27,1,19690906,55800
"1737",1969,1970,4,"Saturday",1969-09-06,15:30:00,"Bremen","HSV","1:1","1:1",1,1,1,1,1,1,2,2,8,10,1,19690906,55800
"1738",1969,1970,4,"Saturday",1969-09-06,15:30:00,"Dortmund","Schalke","1:1","0:1",1,1,0,1,1,1,2,1,16,6,1,19690906,55800
"1739",1969,1970,4,"Saturday",1969-09-06,15:30:00,"Aachen","Stuttgart","4:2","2:2",4,2,2,2,2,0,6,4,25,14,1,19690906,55800
"1740",1969,1970,4,"Saturday",1969-09-06,15:30:00,"RW Essen","Hertha","5:2","3:2",5,2,3,2,2,0,7,5,24,7,1,19690906,55800
"1741",1969,1970,4,"Saturday",1969-09-06,20:00:00,"K'lautern","Bayern","0:0","0:0",0,0,0,0,1,1,0,0,13,21,1,19690906,72000
"1742",1969,1970,5,"Friday",1969-09-12,20:00:00,"Bayern","Dortmund","3:0","1:0",3,0,1,0,2,0,3,1,21,16,4,19690912,72000
"1743",1969,1970,5,"Friday",1969-09-12,20:00:00,"Gladbach","K'lautern","1:1","1:0",1,1,1,0,1,1,2,1,20,13,4,19690912,72000
"1744",1969,1970,5,"Friday",1969-09-12,20:00:00,"Frankfurt","RW Essen","2:1","1:1",2,1,1,1,2,0,3,2,5,24,4,19690912,72000
"1745",1969,1970,5,"Saturday",1969-09-13,15:30:00,"Hannover","TSV 1860","3:1","1:0",3,1,1,0,2,0,4,1,18,1,1,19690913,55800
"1746",1969,1970,5,"Saturday",1969-09-13,15:30:00,"HSV","Duisburg","4:1","3:1",4,1,3,1,2,0,5,4,10,22,1,19690913,55800
"1747",1969,1970,5,"Saturday",1969-09-13,15:30:00,"Oberhausen","Bremen","3:1","2:1",3,1,2,1,2,0,4,3,27,8,1,19690913,55800
"1748",1969,1970,5,"Saturday",1969-09-13,15:30:00,"Schalke","Braunschweig","1:1","1:1",1,1,1,1,1,1,2,2,6,9,1,19690913,55800
"1749",1969,1970,5,"Saturday",1969-09-13,15:30:00,"Köln","Aachen","3:0","1:0",3,0,1,0,2,0,3,1,11,25,1,19690913,55800
"1750",1969,1970,5,"Saturday",1969-09-13,15:30:00,"Stuttgart","Hertha","1:4","1:0",1,4,1,0,0,2,5,1,14,7,1,19690913,55800
"1751",1969,1970,6,"Friday",1969-09-26,20:00:00,"Duisburg","Oberhausen","2:1","0:1",2,1,0,1,2,0,3,1,22,27,4,19690926,72000
"1752",1969,1970,6,"Friday",1969-09-26,20:00:00,"Hertha","Köln","1:0","0:0",1,0,0,0,2,0,1,0,7,11,4,19690926,72000
"1753",1969,1970,6,"Saturday",1969-09-27,15:30:00,"TSV 1860","HSV","0:2","0:0",0,2,0,0,0,2,2,0,1,10,1,19690927,55800
"1754",1969,1970,6,"Saturday",1969-09-27,15:30:00,"Braunschweig","Bayern","0:4","0:2",0,4,0,2,0,2,4,2,9,21,1,19690927,55800
"1755",1969,1970,6,"Saturday",1969-09-27,15:30:00,"Bremen","Schalke","0:1","0:1",0,1,0,1,0,2,1,1,8,6,1,19690927,55800
"1756",1969,1970,6,"Saturday",1969-09-27,15:30:00,"Aachen","Hannover","1:1","0:1",1,1,0,1,1,1,2,1,25,18,1,19690927,55800
"1757",1969,1970,6,"Saturday",1969-09-27,15:30:00,"Dortmund","Gladbach","2:1","0:1",2,1,0,1,2,0,3,1,16,20,1,19690927,55800
"1758",1969,1970,6,"Saturday",1969-09-27,15:30:00,"K'lautern","Frankfurt","2:0","1:0",2,0,1,0,2,0,2,1,13,5,1,19690927,55800
"1759",1969,1970,6,"Saturday",1969-09-27,15:30:00,"RW Essen","Stuttgart","3:3","3:2",3,3,3,2,1,1,6,5,24,14,1,19690927,55800
"1760",1969,1970,7,"Friday",1969-10-03,20:00:00,"Frankfurt","Dortmund","2:0","1:0",2,0,1,0,2,0,2,1,5,16,4,19691003,72000
"1761",1969,1970,7,"Saturday",1969-10-04,15:30:00,"Oberhausen","TSV 1860","3:0","2:0",3,0,2,0,2,0,3,2,27,1,1,19691004,55800
"1762",1969,1970,7,"Saturday",1969-10-04,15:30:00,"Bayern","Bremen","4:1","1:0",4,1,1,0,2,0,5,1,21,8,1,19691004,55800
"1763",1969,1970,7,"Saturday",1969-10-04,15:30:00,"Schalke","Duisburg","0:0","0:0",0,0,0,0,1,1,0,0,6,22,1,19691004,55800
"1764",1969,1970,7,"Saturday",1969-10-04,15:30:00,"HSV","Aachen","4:1","0:0",4,1,0,0,2,0,5,0,10,25,1,19691004,55800
"1765",1969,1970,7,"Saturday",1969-10-04,15:30:00,"Gladbach","Braunschweig","1:0","1:0",1,0,1,0,2,0,1,1,20,9,1,19691004,55800
"1766",1969,1970,7,"Saturday",1969-10-04,15:30:00,"Hannover","Hertha","2:1","1:0",2,1,1,0,2,0,3,1,18,7,1,19691004,55800
"1767",1969,1970,7,"Saturday",1969-10-04,15:30:00,"Köln","Stuttgart","3:1","2:0",3,1,2,0,2,0,4,2,11,14,1,19691004,55800
"1768",1969,1970,7,"Saturday",1969-10-04,15:30:00,"K'lautern","RW Essen","0:0","0:0",0,0,0,0,1,1,0,0,13,24,1,19691004,55800
"1769",1969,1970,8,"Friday",1969-10-10,20:00:00,"TSV 1860","Schalke","0:2","0:1",0,2,0,1,0,2,2,1,1,6,4,19691010,72000
"1770",1969,1970,8,"Friday",1969-10-10,20:00:00,"Duisburg","Bayern","4:2","1:1",4,2,1,1,2,0,6,2,22,21,4,19691010,72000
"1771",1969,1970,8,"Saturday",1969-10-11,15:30:00,"Aachen","Oberhausen","2:0","1:0",2,0,1,0,2,0,2,1,25,27,1,19691011,55800
"1772",1969,1970,8,"Saturday",1969-10-11,15:30:00,"Bremen","Gladbach","0:0","0:0",0,0,0,0,1,1,0,0,8,20,1,19691011,55800
"1773",1969,1970,8,"Saturday",1969-10-11,15:30:00,"Hertha","HSV","1:0","0:0",1,0,0,0,2,0,1,0,7,10,1,19691011,55800
"1774",1969,1970,8,"Saturday",1969-10-11,15:30:00,"Braunschweig","Frankfurt","3:1","0:1",3,1,0,1,2,0,4,1,9,5,1,19691011,55800
"1775",1969,1970,8,"Saturday",1969-10-11,15:30:00,"Stuttgart","Hannover","2:1","1:0",2,1,1,0,2,0,3,1,14,18,1,19691011,55800
"1776",1969,1970,8,"Saturday",1969-10-11,15:30:00,"Dortmund","K'lautern","5:1","1:1",5,1,1,1,2,0,6,2,16,13,1,19691011,55800
"1777",1969,1970,8,"Saturday",1969-10-11,15:30:00,"RW Essen","Köln","0:0","0:0",0,0,0,0,1,1,0,0,24,11,1,19691011,55800
"1778",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"Bayern","TSV 1860","2:0","2:0",2,0,2,0,2,0,2,2,21,1,6,19691015,70200
"1779",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"Gladbach","Duisburg","4:1","2:1",4,1,2,1,2,0,5,3,20,22,6,19691015,70200
"1780",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"Frankfurt","Bremen","2:1","0:0",2,1,0,0,2,0,3,0,5,8,6,19691015,70200
"1781",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"HSV","Stuttgart","1:3","1:3",1,3,1,3,0,2,4,4,10,14,6,19691015,70200
"1782",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"K'lautern","Braunschweig","2:0","0:0",2,0,0,0,2,0,2,0,13,9,6,19691015,70200
"1783",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"Hannover","Köln","3:4","1:4",3,4,1,4,0,2,7,5,18,11,6,19691015,70200
"1784",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"Dortmund","RW Essen","4:1","2:1",4,1,2,1,2,0,5,3,16,24,6,19691015,70200
"1785",1969,1970,9,"Wednesday",1969-10-15,19:30:00,"Schalke","Aachen","3:0","1:0",3,0,1,0,2,0,3,1,6,25,6,19691015,70200
"1786",1969,1970,9,"Saturday",1969-10-18,15:30:00,"Oberhausen","Hertha","3:1","1:0",3,1,1,0,2,0,4,1,27,7,1,19691018,55800
"1787",1969,1970,10,"Friday",1969-10-24,20:00:00,"Duisburg","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,22,5,4,19691024,72000
"1788",1969,1970,10,"Saturday",1969-10-25,15:30:00,"TSV 1860","Gladbach","0:3","0:1",0,3,0,1,0,2,3,1,1,20,1,19691025,55800
"1789",1969,1970,10,"Saturday",1969-10-25,15:30:00,"Aachen","Bayern","1:3","0:2",1,3,0,2,0,2,4,2,25,21,1,19691025,55800
"1790",1969,1970,10,"Saturday",1969-10-25,15:30:00,"Stuttgart","Oberhausen","4:2","3:1",4,2,3,1,2,0,6,4,14,27,1,19691025,55800
"1791",1969,1970,10,"Saturday",1969-10-25,15:30:00,"Bremen","K'lautern","3:2","3:1",3,2,3,1,2,0,5,4,8,13,1,19691025,55800
"1792",1969,1970,10,"Saturday",1969-10-25,15:30:00,"Köln","HSV","3:0","1:0",3,0,1,0,2,0,3,1,11,10,1,19691025,55800
"1793",1969,1970,10,"Saturday",1969-10-25,15:30:00,"Braunschweig","Dortmund","1:1","1:0",1,1,1,0,1,1,2,1,9,16,1,19691025,55800
"1794",1969,1970,10,"Saturday",1969-10-25,15:30:00,"RW Essen","Hannover","1:0","1:0",1,0,1,0,2,0,1,1,24,18,1,19691025,55800
"1795",1969,1970,10,"Saturday",1969-10-25,15:30:00,"Hertha","Schalke","3:0","3:0",3,0,3,0,2,0,3,3,7,6,1,19691025,55800
"1796",1969,1970,11,"Thursday",1969-10-30,20:00:00,"Bayern","Hertha","1:2","1:0",1,2,1,0,0,2,3,1,21,7,2,19691030,72000
"1797",1969,1970,11,"Friday",1969-10-31,20:00:00,"Dortmund","Bremen","2:1","1:1",2,1,1,1,2,0,3,2,16,8,4,19691031,72000
"1798",1969,1970,11,"Friday",1969-10-31,20:00:00,"Schalke","Stuttgart","1:2","0:2",1,2,0,2,0,2,3,2,6,14,4,19691031,72000
"1799",1969,1970,11,"Friday",1969-10-31,20:00:00,"Gladbach","Aachen","5:1","1:1",5,1,1,1,2,0,6,2,20,25,4,19691031,72000
"1800",1969,1970,11,"Saturday",1969-11-01,15:30:00,"K'lautern","Duisburg","0:2","0:1",0,2,0,1,0,2,2,1,13,22,1,19691101,55800
"1801",1969,1970,11,"Saturday",1969-11-01,15:30:00,"HSV","Hannover","2:0","0:0",2,0,0,0,2,0,2,0,10,18,1,19691101,55800
"1802",1969,1970,11,"Saturday",1969-11-01,15:30:00,"Braunschweig","RW Essen","0:0","0:0",0,0,0,0,1,1,0,0,9,24,1,19691101,55800
"1803",1969,1970,11,"Saturday",1969-11-01,18:00:00,"Frankfurt","TSV 1860","4:3","0:0",4,3,0,0,2,0,7,0,5,1,1,19691101,64800
"1804",1969,1970,11,"Sunday",1969-11-02,14:30:00,"Oberhausen","Köln","0:2","0:0",0,2,0,0,0,2,2,0,27,11,7,19691102,52200
"1805",1969,1970,12,"Friday",1969-11-07,20:00:00,"TSV 1860","K'lautern","0:1","0:1",0,1,0,1,0,2,1,1,1,13,4,19691107,72000
"1806",1969,1970,12,"Friday",1969-11-07,20:00:00,"Duisburg","Dortmund","0:1","0:0",0,1,0,0,0,2,1,0,22,16,4,19691107,72000
"1807",1969,1970,12,"Saturday",1969-11-08,15:30:00,"Stuttgart","Bayern","2:3","0:2",2,3,0,2,0,2,5,2,14,21,1,19691108,55800
"1808",1969,1970,12,"Saturday",1969-11-08,15:30:00,"Hannover","Oberhausen","2:1","2:0",2,1,2,0,2,0,3,2,18,27,1,19691108,55800
"1809",1969,1970,12,"Saturday",1969-11-08,15:30:00,"Bremen","Braunschweig","0:1","0:0",0,1,0,0,0,2,1,0,8,9,1,19691108,55800
"1810",1969,1970,12,"Saturday",1969-11-08,15:30:00,"RW Essen","HSV","2:2","2:0",2,2,2,0,1,1,4,2,24,10,1,19691108,55800
"1811",1969,1970,12,"Saturday",1969-11-08,15:30:00,"Köln","Schalke","8:0","3:0",8,0,3,0,2,0,8,3,11,6,1,19691108,55800
"1812",1969,1970,12,"Saturday",1969-11-08,15:30:00,"Aachen","Frankfurt","2:1","0:0",2,1,0,0,2,0,3,0,25,5,1,19691108,55800
"1813",1969,1970,12,"Saturday",1969-11-08,15:30:00,"Hertha","Gladbach","1:1","0:0",1,1,0,0,1,1,2,0,7,20,1,19691108,55800
"1814",1969,1970,13,"Saturday",1969-11-15,14:30:00,"Oberhausen","HSV","1:3","1:2",1,3,1,2,0,2,4,3,27,10,1,19691115,52200
"1815",1969,1970,13,"Saturday",1969-11-15,15:30:00,"Dortmund","TSV 1860","3:1","0:1",3,1,0,1,2,0,4,1,16,1,1,19691115,55800
"1816",1969,1970,13,"Saturday",1969-11-15,15:30:00,"Bayern","Köln","1:2","0:1",1,2,0,1,0,2,3,1,21,11,1,19691115,55800
"1817",1969,1970,13,"Saturday",1969-11-15,15:30:00,"Braunschweig","Duisburg","2:1","0:0",2,1,0,0,2,0,3,0,9,22,1,19691115,55800
"1818",1969,1970,13,"Saturday",1969-11-15,15:30:00,"Bremen","RW Essen","2:1","1:0",2,1,1,0,2,0,3,1,8,24,1,19691115,55800
"1819",1969,1970,13,"Saturday",1969-11-15,15:30:00,"Schalke","Hannover","2:0","1:0",2,0,1,0,2,0,2,1,6,18,1,19691115,55800
"1820",1969,1970,13,"Saturday",1969-11-15,15:30:00,"K'lautern","Aachen","3:1","2:0",3,1,2,0,2,0,4,2,13,25,1,19691115,55800
"1821",1969,1970,13,"Saturday",1969-11-15,15:30:00,"Gladbach","Stuttgart","3:0","2:0",3,0,2,0,2,0,3,2,20,14,1,19691115,55800
"1822",1969,1970,13,"Saturday",1969-11-15,15:30:00,"Frankfurt","Hertha","1:1","0:0",1,1,0,0,1,1,2,0,5,7,1,19691115,55800
"1823",1969,1970,14,"Friday",1969-11-28,20:00:00,"TSV 1860","Braunschweig","1:0","1:0",1,0,1,0,2,0,1,1,1,9,4,19691128,72000
"1824",1969,1970,14,"Friday",1969-11-28,20:00:00,"Duisburg","Bremen","1:1","0:0",1,1,0,0,1,1,2,0,22,8,4,19691128,72000
"1825",1969,1970,14,"Friday",1969-11-28,20:00:00,"Aachen","Dortmund","3:1","1:0",3,1,1,0,2,0,4,1,25,16,4,19691128,72000
"1826",1969,1970,14,"Saturday",1969-11-29,15:30:00,"RW Essen","Oberhausen","1:0","0:0",1,0,0,0,2,0,1,0,24,27,1,19691129,55800
"1827",1969,1970,14,"Saturday",1969-11-29,15:30:00,"Köln","Gladbach","0:1","0:0",0,1,0,0,0,2,1,0,11,20,1,19691129,55800
"1828",1969,1970,14,"Saturday",1969-11-29,15:30:00,"Hertha","K'lautern","3:0","2:0",3,0,2,0,2,0,3,2,7,13,1,19691129,55800
"1829",1969,1970,14,"Saturday",1969-11-29,15:30:00,"Stuttgart","Frankfurt","4:0","2:0",4,0,2,0,2,0,4,2,14,5,1,19691129,55800
"1830",1969,1970,14,"Saturday",1969-11-29,17:00:00,"Hannover","Bayern","0:1","0:1",0,1,0,1,0,2,1,1,18,21,1,19691129,61200
"1831",1969,1970,14,"Saturday",1969-11-29,18:00:00,"HSV","Schalke","1:1","1:0",1,1,1,0,1,1,2,1,10,6,1,19691129,64800
"1832",1969,1970,15,"Friday",1969-12-05,20:00:00,"Braunschweig","Aachen","3:0","2:0",3,0,2,0,2,0,3,2,9,25,4,19691205,72000
"1833",1969,1970,15,"Friday",1969-12-05,20:00:00,"Gladbach","Hannover","5:0","1:0",5,0,1,0,2,0,5,1,20,18,4,19691205,72000
"1834",1969,1970,15,"Friday",1969-12-05,20:00:00,"Dortmund","Hertha","0:0","0:0",0,0,0,0,1,1,0,0,16,7,4,19691205,72000
"1835",1969,1970,15,"Saturday",1969-12-06,14:30:00,"Oberhausen","Schalke","0:3","0:0",0,3,0,0,0,2,3,0,27,6,1,19691206,52200
"1836",1969,1970,15,"Saturday",1969-12-06,15:30:00,"Bremen","TSV 1860","1:1","0:1",1,1,0,1,1,1,2,1,8,1,1,19691206,55800
"1837",1969,1970,15,"Saturday",1969-12-06,15:30:00,"Bayern","HSV","2:1","1:0",2,1,1,0,2,0,3,1,21,10,1,19691206,55800
"1838",1969,1970,15,"Saturday",1969-12-06,15:30:00,"RW Essen","Duisburg","0:0","0:0",0,0,0,0,1,1,0,0,24,22,1,19691206,55800
"1839",1969,1970,15,"Saturday",1969-12-06,15:30:00,"Frankfurt","Köln","0:0","0:0",0,0,0,0,1,1,0,0,5,11,1,19691206,55800
"1840",1969,1970,15,"Saturday",1969-12-06,18:00:00,"K'lautern","Stuttgart","3:2","1:2",3,2,1,2,2,0,5,3,13,14,1,19691206,64800
"1841",1969,1970,16,"Friday",1969-12-12,20:00:00,"Aachen","Bremen","0:0","0:0",0,0,0,0,1,1,0,0,25,8,4,19691212,72000
"1842",1969,1970,16,"Friday",1969-12-12,20:00:00,"Hertha","Braunschweig","2:0","0:0",2,0,0,0,2,0,2,0,7,9,4,19691212,72000
