;SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;Score90;Score45;Score90Home;Score90Guest;Score45Home;Score45Guest;PointsHome;PointsGuest;Aborted;Annulled;League
196;1963;1964;24;Saturday;;;Werder Bremen;FC Schalke 04;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
197;1963;1964;24;Saturday;;;Eintracht Frankfurt;Hertha BSC;4:0;0:0;4;0;0;0;0;2;False;False;1. Bundesliga
198;1963;1964;25;Saturday;;;1. FC Köln;Eintracht Braunschweig;4:1;1:0;4;1;1;0;0;2;False;False;1. Bundesliga
199;1963;1964;25;Saturday;;;Hamburger SV;Meidericher SV;3:3;0:1;3;3;0;1;1;1;False;False;1. Bundesliga
200;1963;1964;25;Saturday;;;VfB Stuttgart;1. FC Kaiserslautern;4:0;2:0;4;0;2;0;0;2;False;False;1. Bundesliga
201;1963;1964;25;Saturday;;;1. FC Nürnberg;Borussia Dortmund;4:0;2:0;4;0;2;0;0;2;False;False;1. Bundesliga
202;1963;1964;25;Saturday;;;1. FC Saarbrücken;1860 München;1:2;0:1;1;2;0;1;2;0;False;False;1. Bundesliga
203;1963;1964;25;Saturday;;;Preußen Münster;Karlsruher SC;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
204;1963;1964;25;Saturday;;;FC Schalke 04;Eintracht Frankfurt;1:2;0:0;1;2;0;0;2;0;False;False;1. Bundesliga
205;1963;1964;25;Wednesday;;;Hertha BSC;Werder Bremen;5:2;2:1;5;2;2;1;0;2;False;False;1. Bundesliga
206;1963;1964;25;Thursday;;;Hamburger SV;Werder Bremen;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
207;1963;1964;25;Thursday;;;Eintracht Braunschweig;1. FC Saarbrücken;3:1;1:1;3;1;1;1;0;2;False;False;1. Bundesliga
208;1963;1964;25;Thursday;;;1860 München;VfB Stuttgart;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
209;1963;1964;25;Friday;;;Hertha BSC;Meidericher SV;5:2;3:1;5;2;3;1;0;2;False;False;1. Bundesliga
210;1963;1964;25;Monday;;;1. FC Saarbrücken;Borussia Dortmund;2:1;0:0;2;1;0;0;0;2;False;False;1. Bundesliga
211;1963;1964;25;Monday;;;VfB Stuttgart;Werder Bremen;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
212;1963;1964;25;Monday;;;Eintracht Frankfurt;Hamburger SV;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
213;1963;1964;25;Monday;;;Eintracht Braunschweig;Hertha BSC;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
214;1963;1964;25;Tuesday;;;1860 München;Meidericher SV;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
215;1963;1964;26;Saturday;;;Meidericher SV;Eintracht Braunschweig;5:1;3:1;5;1;3;1;0;2;False;False;1. Bundesliga
216;1963;1964;26;Saturday;;;Hamburger SV;1. FC Köln;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
217;1963;1964;26;Saturday;;;1. FC Nürnberg;VfB Stuttgart;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
218;1963;1964;26;Saturday;;;1. FC Kaiserslautern;Borussia Dortmund;0:1;0:1;0;1;0;1;2;0;False;False;1. Bundesliga
219;1963;1964;26;Saturday;;;Karlsruher SC;1860 München;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
220;1963;1964;26;Saturday;;;Preußen Münster;1. FC Saarbrücken;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
221;1963;1964;26;Saturday;;;Hertha BSC;FC Schalke 04;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
222;1963;1964;26;Saturday;;;Eintracht Frankfurt;Werder Bremen;7:0;2:0;7;0;2;0;0;2;False;False;1. Bundesliga
223;1963;1964;27;Saturday;;;VfB Stuttgart;Hamburger SV;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
224;1963;1964;27;Saturday;;;Borussia Dortmund;Meidericher SV;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
225;1963;1964;27;Saturday;;;Eintracht Braunschweig;1. FC Kaiserslautern;0:1;0:1;0;1;0;1;2;0;False;False;1. Bundesliga
226;1963;1964;27;Saturday;;;1. FC Köln;1. FC Nürnberg;5:0;2:0;5;0;2;0;0;2;False;False;1. Bundesliga
227;1963;1964;27;Saturday;;;FC Schalke 04;Preußen Münster;1:2;0:1;1;2;0;1;2;0;False;False;1. Bundesliga
228;1963;1964;27;Saturday;;;Werder Bremen;Karlsruher SC;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
229;1963;1964;27;Saturday;;;1860 München;Eintracht Frankfurt;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
230;1963;1964;27;Saturday;;;1. FC Saarbrücken;Hertha BSC;3:0;3:0;3;0;3;0;0;2;False;False;1. Bundesliga
231;1963;1964;27;Wednesday;;;Hertha BSC;Werder Bremen;5:2;2:1;5;2;2;1;0;2;False;False;1. Bundesliga
232;1963;1964;28;Saturday;;;Hamburger SV;1. FC Kaiserslautern;7:3;1:0;7;3;1;0;0;2;False;False;1. Bundesliga
233;1963;1964;28;Saturday;;;Eintracht Braunschweig;VfB Stuttgart;2:0;2:0;2;0;2;0;0;2;False;False;1. Bundesliga
234;1963;1964;28;Saturday;;;Meidericher SV;1. FC Nürnberg;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
235;1963;1964;28;Saturday;;;1. FC Köln;Borussia Dortmund;5:2;1:1;5;2;1;1;0;2;False;False;1. Bundesliga
236;1963;1964;28;Saturday;;;Preußen Münster;Eintracht Frankfurt;1:3;1:2;1;3;1;2;2;0;False;False;1. Bundesliga
237;1963;1964;28;Saturday;;;1860 München;FC Schalke 04;7:1;3:1;7;1;3;1;0;2;False;False;1. Bundesliga
238;1963;1964;28;Saturday;;;Karlsruher SC;Hertha BSC;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
239;1963;1964;28;Saturday;;;1. FC Saarbrücken;Werder Bremen;3:2;1:0;3;2;1;0;0;2;False;False;1. Bundesliga
240;1963;1964;29;Saturday;;;1. FC Nürnberg;Eintracht Braunschweig;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
241;1963;1964;29;Saturday;;;1. FC Kaiserslautern;1. FC Köln;3:3;2:3;3;3;2;3;1;1;False;False;1. Bundesliga
242;1963;1964;29;Saturday;;;VfB Stuttgart;Meidericher SV;1:2;1:2;1;2;1;2;2;0;False;False;1. Bundesliga
243;1963;1964;29;Saturday;;;Hertha BSC;1860 München;3:1;1:1;3;1;1;1;0;2;False;False;1. Bundesliga
244;1963;1964;29;Saturday;;;Werder Bremen;Preußen Münster;4:2;2:1;4;2;2;1;0;2;False;False;1. Bundesliga
245;1963;1964;29;Saturday;;;Eintracht Frankfurt;1. FC Saarbrücken;3:1;3:1;3;1;3;1;0;2;False;False;1. Bundesliga
246;1963;1964;29;Saturday;;;FC Schalke 04;Karlsruher SC;2:1;0:1;2;1;0;1;0;2;False;False;1. Bundesliga
247;1963;1964;29;Tuesday;;;Borussia Dortmund;Hamburger SV;5:2;2:0;5;2;2;0;0;2;False;False;1. Bundesliga
248;1963;1964;30;Saturday;;;Meidericher SV;1. FC Kaiserslautern;3:0;1:0;3;0;1;0;0;2;False;False;1. Bundesliga
249;1963;1964;30;Saturday;;;1. FC Köln;VfB Stuttgart;2:1;0:1;2;1;0;1;0;2;False;False;1. Bundesliga
250;1963;1964;30;Saturday;;;Hamburger SV;1. FC Nürnberg;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
251;1963;1964;30;Saturday;;;Eintracht Braunschweig;Borussia Dortmund;2:0;0:0;2;0;0;0;0;2;False;False;1. Bundesliga
252;1963;1964;30;Saturday;;;Karlsruher SC;Eintracht Frankfurt;1:2;0:1;1;2;0;1;2;0;False;False;1. Bundesliga
253;1963;1964;30;Saturday;;;1. FC Saarbrücken;FC Schalke 04;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
254;1963;1964;30;Saturday;;;Preußen Münster;Hertha BSC;4:2;2:2;4;2;2;2;0;2;False;False;1. Bundesliga
255;1963;1964;30;Saturday;;;1860 München;Werder Bremen;3:2;1:1;3;2;1;1;0;2;False;False;1. Bundesliga
256;1964;1965;1;Saturday;;;Eintracht Frankfurt;FC Schalke 04;2:2;0:2;2;2;0;2;1;1;False;False;1. Bundesliga
257;1964;1965;1;Saturday;;;Karlsruher SC;Meidericher SV;2:1;1:0;2;1;1;0;0;2;False;False;1. Bundesliga
258;1964;1965;1;Saturday;;;1. FC Kaiserslautern;Werder Bremen;2:1;2:1;2;1;2;1;0;2;False;False;1. Bundesliga
259;1964;1965;1;Saturday;;;Eintracht Braunschweig;1860 München;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
260;1964;1965;1;Saturday;;;Borussia Dortmund;Hannover 96;0:2;0:0;0;2;0;0;2;0;False;False;1. Bundesliga
261;1964;1965;1;Saturday;;;1. FC Nürnberg;Borussia Neunkirchen;2:0;0:0;2;0;0;0;0;2;False;False;1. Bundesliga
262;1964;1965;1;Saturday;;;1. FC Köln;Hertha BSC;2:3;1:0;2;3;1;0;2;0;False;False;1. Bundesliga
263;1964;1965;1;Saturday;;;Hamburger SV;VfB Stuttgart;2:2;0:2;2;2;0;2;1;1;False;False;1. Bundesliga
264;1964;1965;2;Saturday;;;Hertha BSC;Hamburger SV;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
265;1964;1965;2;Saturday;;;VfB Stuttgart;1. FC Nürnberg;3:1;1:1;3;1;1;1;0;2;False;False;1. Bundesliga
266;1964;1965;2;Saturday;;;Borussia Neunkirchen;Borussia Dortmund;1:2;0:0;1;2;0;0;2;0;False;False;1. Bundesliga
267;1964;1965;2;Saturday;;;Hannover 96;1. FC Köln;2:0;2:0;2;0;2;0;0;2;False;False;1. Bundesliga
268;1964;1965;2;Saturday;;;FC Schalke 04;Karlsruher SC;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
269;1964;1965;2;Saturday;;;1860 München;Eintracht Frankfurt;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
270;1964;1965;2;Saturday;;;Werder Bremen;Eintracht Braunschweig;5:1;3:1;5;1;3;1;0;2;False;False;1. Bundesliga
271;1964;1965;2;Saturday;;;Meidericher SV;1. FC Kaiserslautern;3:1;3:0;3;1;3;0;0;2;False;False;1. Bundesliga
272;1964;1965;3;Saturday;;;Karlsruher SC;1860 München;1:5;0:2;1;5;0;2;2;0;False;False;1. Bundesliga
273;1964;1965;3;Saturday;;;1. FC Kaiserslautern;FC Schalke 04;3:0;3:0;3;0;3;0;0;2;False;False;1. Bundesliga
274;1964;1965;3;Saturday;;;1. FC Nürnberg;Hertha BSC;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
275;1964;1965;3;Saturday;;;Hamburger SV;Hannover 96;3:0;0:0;3;0;0;0;0;2;False;False;1. Bundesliga
276;1964;1965;3;Saturday;;;1. FC Köln;Borussia Neunkirchen;4:3;2:3;4;3;2;3;0;2;False;False;1. Bundesliga
277;1964;1965;3;Saturday;;;Eintracht Frankfurt;Werder Bremen;0:2;0:1;0;2;0;1;2;0;False;False;1. Bundesliga
278;1964;1965;3;Saturday;;;Eintracht Braunschweig;Meidericher SV;0:1;0:1;0;1;0;1;2;0;False;False;1. Bundesliga
279;1964;1965;3;Saturday;;;Borussia Dortmund;VfB Stuttgart;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
280;1964;1965;4;Saturday;;;Hertha BSC;Borussia Dortmund;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
281;1964;1965;4;Saturday;;;VfB Stuttgart;1. FC Köln;3:3;2:2;3;3;2;2;1;1;False;False;1. Bundesliga
282;1964;1965;4;Saturday;;;Borussia Neunkirchen;Hamburger SV;3:1;2:1;3;1;2;1;0;2;False;False;1. Bundesliga
283;1964;1965;4;Saturday;;;Hannover 96;1. FC Nürnberg;2:2;2:2;2;2;2;2;1;1;False;False;1. Bundesliga
284;1964;1965;4;Saturday;;;FC Schalke 04;Eintracht Braunschweig;0:3;0:1;0;3;0;1;2;0;False;False;1. Bundesliga
285;1964;1965;4;Saturday;;;1860 München;1. FC Kaiserslautern;2:2;1:2;2;2;1;2;1;1;False;False;1. Bundesliga
286;1964;1965;4;Saturday;;;Werder Bremen;Karlsruher SC;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
287;1964;1965;4;Saturday;;;Meidericher SV;Eintracht Frankfurt;1:3;1:2;1;3;1;2;2;0;False;False;1. Bundesliga
288;1964;1965;5;Saturday;;;VfB Stuttgart;Hertha BSC;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
289;1964;1965;5;Saturday;;;Eintracht Braunschweig;Borussia Neunkirchen;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
290;1964;1965;5;Saturday;;;1. FC Nürnberg;FC Schalke 04;3:2;1:1;3;2;1;1;0;2;False;False;1. Bundesliga
291;1964;1965;5;Saturday;;;1. FC Köln;Werder Bremen;4:2;2:0;4;2;2;0;0;2;False;False;1. Bundesliga
292;1964;1965;5;Saturday;;;Hamburger SV;Meidericher SV;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
293;1964;1965;5;Saturday;;;Eintracht Frankfurt;Karlsruher SC;0:7;0:5;0;7;0;5;2;0;False;False;1. Bundesliga
294;1964;1965;5;Saturday;;;1. FC Kaiserslautern;Hannover 96;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
295;1964;1965;5;Saturday;;;Borussia Dortmund;1860 München;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
296;1964;1965;6;Saturday;;;Hertha BSC;Eintracht Frankfurt;1:3;1:2;1;3;1;2;2;0;False;False;1. Bundesliga
297;1964;1965;6;Saturday;;;Karlsruher SC;VfB Stuttgart;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
298;1964;1965;6;Saturday;;;Borussia Neunkirchen;1. FC Kaiserslautern;0:3;0:1;0;3;0;1;2;0;False;False;1. Bundesliga
299;1964;1965;6;Saturday;;;Hannover 96;Eintracht Braunschweig;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
300;1964;1965;6;Saturday;;;FC Schalke 04;Borussia Dortmund;2:6;0:6;2;6;0;6;2;0;False;False;1. Bundesliga
301;1964;1965;6;Saturday;;;1860 München;1. FC Nürnberg;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
302;1964;1965;6;Saturday;;;Werder Bremen;Hamburger SV;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
303;1964;1965;6;Saturday;;;Meidericher SV;1. FC Köln;0:3;0:3;0;3;0;3;2;0;False;False;1. Bundesliga
304;1964;1965;7;Saturday;;;VfB Stuttgart;FC Schalke 04;2:1;0:1;2;1;0;1;0;2;False;False;1. Bundesliga
305;1964;1965;7;Saturday;;;Borussia Neunkirchen;Meidericher SV;4:2;2:0;4;2;2;0;0;2;False;False;1. Bundesliga
306;1964;1965;7;Saturday;;;Hannover 96;Werder Bremen;1:2;1:1;1;2;1;1;2;0;False;False;1. Bundesliga
307;1964;1965;7;Saturday;;;Hamburger SV;Eintracht Frankfurt;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
308;1964;1965;7;Saturday;;;1. FC Nürnberg;Karlsruher SC;4:1;2:0;4;1;2;0;0;2;False;False;1. Bundesliga
309;1964;1965;7;Saturday;;;Borussia Dortmund;1. FC Kaiserslautern;3:2;1:1;3;2;1;1;0;2;False;False;1. Bundesliga
310;1964;1965;7;Saturday;;;1. FC Köln;Eintracht Braunschweig;5:1;1:1;5;1;1;1;0;2;False;False;1. Bundesliga
311;1964;1965;7;Saturday;;;Hertha BSC;1860 München;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
312;1964;1965;8;Saturday;;;FC Schalke 04;Hertha BSC;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
313;1964;1965;8;Saturday;;;Meidericher SV;VfB Stuttgart;3:3;1:2;3;3;1;2;1;1;False;False;1. Bundesliga
314;1964;1965;8;Saturday;;;Werder Bremen;Borussia Neunkirchen;2:0;2:0;2;0;2;0;0;2;False;False;1. Bundesliga
315;1964;1965;8;Saturday;;;1860 München;Hannover 96;4:0;0:0;4;0;0;0;0;2;False;False;1. Bundesliga
316;1964;1965;8;Saturday;;;Eintracht Frankfurt;1. FC Köln;1:4;0:1;1;4;0;1;2;0;False;False;1. Bundesliga
317;1964;1965;8;Saturday;;;Karlsruher SC;Hamburger SV;2:2;1:2;2;2;1;2;1;1;False;False;1. Bundesliga
318;1964;1965;8;Saturday;;;1. FC Kaiserslautern;1. FC Nürnberg;3:2;1:1;3;2;1;1;0;2;False;False;1. Bundesliga
319;1964;1965;8;Saturday;;;Eintracht Braunschweig;Borussia Dortmund;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
320;1964;1965;9;Saturday;;;Hertha BSC;Meidericher SV;2:2;2:1;2;2;2;1;1;1;False;False;1. Bundesliga
321;1964;1965;9;Saturday;;;VfB Stuttgart;Werder Bremen;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
322;1964;1965;9;Saturday;;;Borussia Neunkirchen;1860 München;3:0;0:0;3;0;0;0;0;2;False;False;1. Bundesliga
323;1964;1965;9;Saturday;;;Hannover 96;FC Schalke 04;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
324;1964;1965;9;Saturday;;;Borussia Dortmund;Eintracht Frankfurt;1:3;1:1;1;3;1;1;2;0;False;False;1. Bundesliga
325;1964;1965;9;Saturday;;;1. FC Köln;Karlsruher SC;4:1;1:1;4;1;1;1;0;2;False;False;1. Bundesliga
326;1964;1965;9;Saturday;;;Hamburger SV;1. FC Kaiserslautern;3:2;2:2;3;2;2;2;0;2;False;False;1. Bundesliga
327;1964;1965;9;Saturday;;;1. FC Nürnberg;Eintracht Braunschweig;3:2;0:2;3;2;0;2;0;2;False;False;1. Bundesliga
328;1964;1965;10;Saturday;;;1860 München;VfB Stuttgart;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
329;1964;1965;10;Saturday;;;FC Schalke 04;Borussia Neunkirchen;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
330;1964;1965;10;Saturday;;;Eintracht Frankfurt;1. FC Nürnberg;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
331;1964;1965;10;Saturday;;;Karlsruher SC;Borussia Dortmund;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
332;1964;1965;10;Saturday;;;1. FC Kaiserslautern;1. FC Köln;2:2;0:2;2;2;0;2;1;1;False;False;1. Bundesliga
333;1964;1965;10;Saturday;;;Werder Bremen;Hertha BSC;5:1;0:0;5;1;0;0;0;2;False;False;1. Bundesliga
334;1964;1965;10;Saturday;;;Meidericher SV;Hannover 96;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
335;1964;1965;10;Saturday;;;Eintracht Braunschweig;Hamburger SV;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
336;1964;1965;11;Saturday;;;Hertha BSC;1. FC Kaiserslautern;5:3;4:0;5;3;4;0;0;2;False;False;1. Bundesliga
337;1964;1965;11;Saturday;;;VfB Stuttgart;Eintracht Braunschweig;3:1;2:1;3;1;2;1;0;2;False;False;1. Bundesliga
338;1964;1965;11;Saturday;;;Borussia Neunkirchen;Karlsruher SC;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
339;1964;1965;11;Saturday;;;Hannover 96;Eintracht Frankfurt;3:2;1:0;3;2;1;0;0;2;False;False;1. Bundesliga
340;1964;1965;11;Saturday;;;Werder Bremen;FC Schalke 04;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
341;1964;1965;11;Saturday;;;1. FC Nürnberg;Hamburger SV;2:3;2:2;2;3;2;2;2;0;False;False;1. Bundesliga
342;1964;1965;11;Saturday;;;1. FC Köln;1860 München;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
343;1964;1965;11;Saturday;;;Borussia Dortmund;Meidericher SV;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
344;1964;1965;12;Saturday;;;Eintracht Braunschweig;Hertha BSC;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
345;1964;1965;12;Saturday;;;1. FC Kaiserslautern;VfB Stuttgart;2:1;2:1;2;1;2;1;0;2;False;False;1. Bundesliga
346;1964;1965;12;Saturday;;;Eintracht Frankfurt;Borussia Neunkirchen;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
347;1964;1965;12;Saturday;;;Karlsruher SC;Hannover 96;2:3;0:1;2;3;0;1;2;0;False;False;1. Bundesliga
348;1964;1965;12;Saturday;;;FC Schalke 04;1. FC Köln;2:3;1:2;2;3;1;2;2;0;False;False;1. Bundesliga
349;1964;1965;12;Saturday;;;Meidericher SV;1. FC Nürnberg;2:0;2:0;2;0;2;0;0;2;False;False;1. Bundesliga
350;1964;1965;12;Saturday;;;1860 München;Werder Bremen;3:1;1:1;3;1;1;1;0;2;False;False;1. Bundesliga
351;1964;1965;12;Saturday;;;Hamburger SV;Borussia Dortmund;1:4;0:2;1;4;0;2;2;0;False;False;1. Bundesliga
352;1964;1965;13;Saturday;;;Hertha BSC;Karlsruher SC;2:1;0:0;2;1;0;0;0;2;False;False;1. Bundesliga
353;1964;1965;13;Saturday;;;VfB Stuttgart;Eintracht Frankfurt;1:2;1:2;1;2;1;2;2;0;False;False;1. Bundesliga
354;1964;1965;13;Saturday;;;Borussia Neunkirchen;Hannover 96;2:1;0:0;2;1;0;0;0;2;False;False;1. Bundesliga
355;1964;1965;13;Saturday;;;Eintracht Braunschweig;1. FC Kaiserslautern;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
356;1964;1965;13;Saturday;;;FC Schalke 04;1860 München;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
357;1964;1965;13;Saturday;;;1. FC Nürnberg;Borussia Dortmund;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
358;1964;1965;13;Saturday;;;1. FC Köln;Hamburger SV;3:0;3:0;3;0;3;0;0;2;False;False;1. Bundesliga
359;1964;1965;13;Saturday;;;Werder Bremen;Meidericher SV;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
360;1964;1965;14;Saturday;;;Borussia Neunkirchen;Hertha BSC;2:2;2:1;2;2;2;1;1;1;False;False;1. Bundesliga
361;1964;1965;14;Saturday;;;Hannover 96;VfB Stuttgart;2:1;1:0;2;1;1;0;0;2;False;False;1. Bundesliga
362;1964;1965;14;Saturday;;;1. FC Nürnberg;1. FC Köln;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
363;1964;1965;14;Saturday;;;Eintracht Frankfurt;Eintracht Braunschweig;2:2;1:0;2;2;1;0;1;1;False;False;1. Bundesliga
364;1964;1965;14;Saturday;;;Hamburger SV;1860 München;3:2;1:2;3;2;1;2;0;2;False;False;1. Bundesliga
365;1964;1965;14;Saturday;;;Meidericher SV;FC Schalke 04;2:1;0:1;2;1;0;1;0;2;False;False;1. Bundesliga
366;1964;1965;14;Saturday;;;Borussia Dortmund;Werder Bremen;1:2;1:1;1;2;1;1;2;0;False;False;1. Bundesliga
367;1964;1965;14;Saturday;;;Karlsruher SC;1. FC Kaiserslautern;6:1;3:1;6;1;3;1;0;2;False;False;1. Bundesliga
368;1964;1965;15;Saturday;;;Hertha BSC;Hannover 96;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
369;1964;1965;15;Saturday;;;VfB Stuttgart;Borussia Neunkirchen;3:2;1:0;3;2;1;0;0;2;False;False;1. Bundesliga
370;1964;1965;15;Saturday;;;FC Schalke 04;Hamburger SV;3:1;2:0;3;1;2;0;0;2;False;False;1. Bundesliga
371;1964;1965;15;Saturday;;;1860 München;Meidericher SV;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
372;1964;1965;15;Saturday;;;1. FC Kaiserslautern;Eintracht Frankfurt;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
373;1964;1965;15;Saturday;;;1. FC Köln;Borussia Dortmund;3:3;1:0;3;3;1;0;1;1;False;False;1. Bundesliga
374;1964;1965;15;Saturday;;;Werder Bremen;1. FC Nürnberg;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
375;1964;1965;15;Saturday;;;Eintracht Braunschweig;Karlsruher SC;3:0;1:0;3;0;1;0;0;2;False;False;1. Bundesliga
376;1964;1965;16;Saturday;;;Hertha BSC;1. FC Köln;1:3;1:3;1;3;1;3;2;0;False;False;1. Bundesliga
377;1964;1965;16;Saturday;;;FC Schalke 04;Eintracht Frankfurt;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
378;1964;1965;16;Saturday;;;Meidericher SV;Karlsruher SC;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
379;1964;1965;16;Saturday;;;1860 München;Eintracht Braunschweig;2:0;0:0;2;0;0;0;0;2;False;False;1. Bundesliga
380;1964;1965;16;Saturday;;;Hannover 96;Borussia Dortmund;2:0;2:0;2;0;2;0;0;2;False;False;1. Bundesliga
381;1964;1965;16;Saturday;;;Borussia Neunkirchen;1. FC Nürnberg;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
382;1964;1965;16;Saturday;;;Werder Bremen;1. FC Kaiserslautern;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
383;1964;1965;16;Saturday;;;VfB Stuttgart;Hamburger SV;2:4;1:2;2;4;1;2;2;0;False;False;1. Bundesliga
384;1964;1965;17;Thursday;;;1. FC Nürnberg;VfB Stuttgart;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
385;1964;1965;17;Saturday;;;Hamburger SV;Hertha BSC;4:1;3:1;4;1;3;1;0;2;False;False;1. Bundesliga
386;1964;1965;17;Saturday;;;Borussia Dortmund;Borussia Neunkirchen;5:1;1:0;5;1;1;0;0;2;False;False;1. Bundesliga
387;1964;1965;17;Saturday;;;1. FC Köln;Hannover 96;0:1;0:1;0;1;0;1;2;0;False;False;1. Bundesliga
388;1964;1965;17;Saturday;;;Karlsruher SC;FC Schalke 04;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
389;1964;1965;17;Saturday;;;Eintracht Frankfurt;1860 München;4:1;2:0;4;1;2;0;0;2;False;False;1. Bundesliga
390;1964;1965;17;Saturday;;;Eintracht Braunschweig;Werder Bremen;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
391;1964;1965;17;Saturday;;;1. FC Kaiserslautern;Meidericher SV;2:0;0:0;2;0;0;0;0;2;False;False;1. Bundesliga
392;1964;1965;18;Saturday;;;Hertha BSC;1. FC Nürnberg;1:2;0:1;1;2;0;1;2;0;False;False;1. Bundesliga
393;1964;1965;18;Saturday;;;Hannover 96;Hamburger SV;1:2;0:1;1;2;0;1;2;0;False;False;1. Bundesliga
394;1964;1965;18;Saturday;;;Borussia Neunkirchen;1. FC Köln;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
395;1964;1965;18;Saturday;;;Werder Bremen;Eintracht Frankfurt;2:2;1:0;2;2;1;0;1;1;False;False;1. Bundesliga
396;1964;1965;18;Saturday;;;FC Schalke 04;1. FC Kaiserslautern;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
397;1964;1965;18;Saturday;;;Meidericher SV;Eintracht Braunschweig;2:0;0:0;2;0;0;0;0;2;False;False;1. Bundesliga
